Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,"WPLV300WS30 - Jandy Pro Series Large White Light 12V, 300W ,SS, 30' Cord",,ZOD_WPLV300WS30,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV300WS30 - Jandy Pro Series Large White Light 12V, 300W ,SS, 30' Cord",,,TRUE,Zodiac WPLV300WS30,52337027380,5,deny,,"WPLV300WS30 - Jandy Pro Series Large White Light 12V, 300W ,SS, 30' Cord None",,204.29,,WPLV300WS30,manual
,,,,Part Number,"WPLV300WS100 - Jandy Pro Series Large White Light 12V, 300W ,SS, 100' Cord",,ZOD_WPLV300WS100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV300WS100 - Jandy Pro Series Large White Light 12V, 300W ,SS, 100' Cord",,,TRUE,Zodiac WPLV300WS100,52337027366,5,deny,,"WPLV300WS100 - Jandy Pro Series Large White Light 12V, 300W ,SS, 100' Cord None",,354.77,,WPLV300WS100,manual
,,,,Part Number,"WPLV300WP100 - Jandy Pro Series Large White Light, 12V, 300W ,Plastic, 100' Cord",,ZOD_WPLV300WP100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV300WP100 - Jandy Pro Series Large White Light, 12V, 300W ,Plastic, 100' Cord",,,TRUE,Zodiac WPLV300WP100,52337027359,5,deny,,"WPLV300WP100 - Jandy Pro Series Large White Light, 12V, 300W ,Plastic, 100' Cord None",,354.77,,WPLV300WP100,manual
,,,,Part Number,"WPLV100WS50 - Jandy Pro Series Large White Light 12V, 100W , SS, 50' Cord",,ZOD_WPLV100WS50,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV100WS50 - Jandy Pro Series Large White Light 12V, 100W , SS, 50' Cord",,,TRUE,Zodiac WPLV100WS50,52337027335,5,deny,,"WPLV100WS50 - Jandy Pro Series Large White Light 12V, 100W , SS, 50' Cord None",,204.29,,WPLV100WS50,manual
,,,,Part Number,"WPLV100WS30 - Jandy Pro Series Large White Light 12V, 100W ,SS, 30' Cord",,ZOD_WPLV100WS30,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV100WS30 - Jandy Pro Series Large White Light 12V, 100W ,SS, 30' Cord",,,TRUE,Zodiac WPLV100WS30,52337027328,5,deny,,"WPLV100WS30 - Jandy Pro Series Large White Light 12V, 100W ,SS, 30' Cord None",,182.96,,WPLV100WS30,manual
,,,,Part Number,"WPLV100WS100 - Jandy Pro Series Large White Light 12V, 100W ,SS,100' Cord",,ZOD_WPLV100WS100,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPLV100WS100 - Jandy Pro Series Large White Light 12V, 100W ,SS,100' Cord",,,TRUE,Zodiac WPLV100WS100,52337027304,5,deny,,"WPLV100WS100 - Jandy Pro Series Large White Light 12V, 100W ,SS,100' Cord None",,256.12,,WPLV100WS100,manual
,,,,Part Number,WPLV100WP100 - Discontinued,,ZOD_WPLV100WP100,,shopify,,,Lighting,,,Zodiac,,"light,part,lighting,residential,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,,,WPLV100WP100 - Discontinued,,,TRUE,Zodiac WPLV100WP100,None,0,deny,,WPLV100WP100 - Discontinued None,,None,,WPLV100WP100,manual
,,,,Part Number,"WPHV500WS50 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 50' Cord",,ZOD_WPHV500WS50,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPHV500WS50 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 50' Cord",,,TRUE,Zodiac WPHV500WS50,52337027274,5,deny,,"WPHV500WS50 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 50' Cord None",,232.2,,WPHV500WS50,manual
,,,,Part Number,"WPHV500WS30 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 30' Cord",,ZOD_WPHV500WS30,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPHV500WS30 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 30' Cord",,,TRUE,Zodiac WPHV500WS30,52337027267,5,deny,,"WPHV500WS30 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 30' Cord None",,206.41,,WPHV500WS30,manual
,,,,Part Number,"WPHV500WS250 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 250' Cord",,ZOD_WPHV500WS250,,shopify,,,Lighting,,,Zodiac,,"auto controller,light,jandy,part,lighting,residential,spa,zodiac,zodiac,no-image",,,,,,,,TRUE,,None,,"WPHV500WS250 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 250' Cord",,,TRUE,Zodiac WPHV500WS250,52337027250,5,deny,,"WPHV500WS250 - Jandy Pro Series Large White Light, 120V, 500W ,SS, 250' Cord None",,381.91,,WPHV500WS250,manual
