Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,"Polaris Feed Hose with Floats, 380/280/180 9-100-3104",,ZOD_9-100-3104,,shopify,,,Cleaners,,,Zodiac,,"residential,pressure,part,zodiac,polaris,zodiac,pool,has-image",,,,,,,,TRUE,,1.3,,"Polaris Feed Hose with Floats, 380/280/180 9-100-3104",,,TRUE,Zodiac 9-100-3104,7.38919E+11,5,deny,,"Polaris Feed Hose with Floats, 380/280/180 9-100-3104 FEED HOSE WITH FLOATS",,34.27,,9-100-3104,manual
,,,,Part Number,"Polaris Sweep Hose Scrubber ,380/360/280/180 **MUST ORDER IN STRIP QTYS OF 15 9-100-3105",,ZOD_9-100-3105,,shopify,,,Cleaners,,,Zodiac,,"residential,pressure,part,zodiac,polaris,zodiac,pool,has-image",,,,,,,,TRUE,,0.1,,"Polaris Sweep Hose Scrubber ,380/360/280/180 **MUST ORDER IN STRIP QTYS OF 15 9-100-3105",,,TRUE,Zodiac 9-100-3105,7.38919E+11,5,deny,,"Polaris Sweep Hose Scrubber ,380/360/280/180 **MUST ORDER IN STRIP QTYS OF 15 9-100-3105 SCRUBBER, SWEEP TAIL ",,3.98,,9-100-3105,manual
,,,,Part Number,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME And Cupro-Nickel Exchanger LXI400PS",,ZOD_LXI400PS,,shopify,,,Heaters,,,Zodiac,,"wholegood,gas,jandy,commercial,header,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,240,,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME And Cupro-Nickel Exchanger LXI400PS",,,TRUE,Zodiac LXI400PS,52337031806,5,deny,,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME And Cupro-Nickel Exchanger LXI400PS None",,3823.6,,LXI400PS,manual
,,,,Part Number,"Polaris Leader Hose with Floats, Black, 380/280 9-100-3107",,ZOD_9-100-3107,,shopify,,,Cleaners,,,Zodiac,,"residential,pressure,part,zodiac,polaris,zodiac,pool,has-image",,,,,,,,TRUE,,1.8,,"Polaris Leader Hose with Floats, Black, 380/280 9-100-3107",,,TRUE,Zodiac 9-100-3107,7.38919E+11,5,deny,,"Polaris Leader Hose with Floats, Black, 380/280 9-100-3107 LEADER HOSE W/ FLOATS, BLACK ",,39.05,,9-100-3107,manual
,,,,Part Number,"Polaris Feed Hose Complete with UWF, No Back-up Valve 360 9-100-3100",,ZOD_9-100-3100,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,7.2,,"Polaris Feed Hose Complete with UWF, No Back-up Valve 360 9-100-3100",,,TRUE,Zodiac 9-100-3100,7.38919E+11,5,deny,,"Polaris Feed Hose Complete with UWF, No Back-up Valve 360 9-100-3100 None",,143.23,,9-100-3100,manual
,,,,Part Number,"Polaris Feed Hose Complete WithUWF, No Back-up Valve, Black , 360 9-100-3101",,ZOD_9-100-3101,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,8.3,,"Polaris Feed Hose Complete WithUWF, No Back-up Valve, Black , 360 9-100-3101",,,TRUE,Zodiac 9-100-3101,7.38919E+11,5,deny,,"Polaris Feed Hose Complete WithUWF, No Back-up Valve, Black , 360 9-100-3101 None",,168.09,,9-100-3101,manual
,,,,Part Number,"Polaris Feed Hose, 6' 9-100-3102",,ZOD_9-100-3102,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,1.1,,"Polaris Feed Hose, 6' 9-100-3102",,,TRUE,Zodiac 9-100-3102,7.38919E+11,5,deny,,"Polaris Feed Hose, 6' 9-100-3102 None",,15.17,,9-100-3102,manual
,,,,Part Number,"Polaris Feed Hose, 1 Foot 9-100-3103",,ZOD_9-100-3103,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,0.2,,"Polaris Feed Hose, 1 Foot 9-100-3103",,,TRUE,Zodiac 9-100-3103,7.38919E+11,5,deny,,"Polaris Feed Hose, 1 Foot 9-100-3103 None",,4.55,,9-100-3103,manual
,,,,Part Number,"Jandy Pro Series Pro Series Receptacle, Twist Lock DP Oil, Kit. *Available While Supplies Last E00785+",,ZOD_E00785+,,shopify,,,Heaters,,,Zodiac,,"residential,jandy,kit,part,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,,,"Jandy Pro Series Pro Series Receptacle, Twist Lock DP Oil, Kit. *Available While Supplies Last E00785+",,,TRUE,Zodiac E00785+,None,5,deny,,"Jandy Pro Series Pro Series Receptacle, Twist Lock DP Oil, Kit. *Available While Supplies Last E00785+ None",,30.74,,E00785+,manual
,,,,Part Number,"Polaris Leader Hose with Floats ,380/280/180 9-100-3108",,ZOD_9-100-3108,,shopify,,,Cleaners,,,Zodiac,,"residential,pressure,part,zodiac,polaris,zodiac,pool,has-image",,,,,,,,TRUE,,1.6,,"Polaris Leader Hose with Floats ,380/280/180 9-100-3108",,,TRUE,Zodiac 9-100-3108,7.38919E+11,5,deny,,"Polaris Leader Hose with Floats ,380/280/180 9-100-3108 LEADER HOSE WITH FLOATS",,42.48,,9-100-3108,manual
,,,,Part Number,Polaris Hose Nut 9-100-3109,,ZOD_9-100-3109,,shopify,,,Cleaners,,,Zodiac,,"residential,part,zodiac,polaris,zodiac,pool,no-image",,,,,,,,TRUE,,0.1,,Polaris Hose Nut 9-100-3109,,,TRUE,Zodiac 9-100-3109,7.38919E+11,5,deny,,Polaris Hose Nut 9-100-3109 None,,5.63,,9-100-3109,manual
,,,,Part Number,Polaris Turbine Cover with Elbow 280/180 C110,,ZOD_C110,,shopify,,,Cleaners,,,Zodiac,,"residential,cover,pressure,part,zodiac,polaris,zodiac,pool,has-image",,,,,,,,TRUE,,0.1,,Polaris Turbine Cover with Elbow 280/180 C110,,,TRUE,Zodiac C110,7.38919E+11,5,deny,,Polaris Turbine Cover with Elbow 280/180 C110 TURBINE COVER WITH ELBOW,,10.21,,C110,manual
,,,,Part Number,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME Rating LXI400PC",,ZOD_LXI400PC,,shopify,,,Heaters,,,Zodiac,,"wholegood,gas,jandy,commercial,header,zodiac,zodiac,pool,no-image",,,,,,,,TRUE,,240,,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME Rating LXI400PC",,,TRUE,Zodiac LXI400PC,52337031776,5,deny,,"Jandy Pro Series LXI 400KBTU, P, Bronze Headers With ASME Rating LXI400PC None",,3483.07,,LXI400PC,manual
