Image Src,Gift Card,Variant Compare At Price,Option2 Name,Option1 Name,Title,Option3 Name,Variant SKU,Google Shopping / Custom Product,Variant Inventory Tracker,Variant Taxable,Google Shopping / AdWords Grouping,Type,Google Shopping / MPN,Image Alt Text,Vendor,Variant Image,Tags,Google Shopping / Custom Label 3,Google Shopping / Custom Label 2,Variant Grams,Google Shopping / Custom Label 0,Google Shopping / Custom Label 4,Google Shopping / Age Group,Google Shopping / Custom Label 1,Variant Requires Shipping,Google Shopping / Google Product Category,Variant Weight Unit,Google Shopping / AdWords Labels,SEO Title,Google Shopping / Condition,Body(HTML),Published,Handle,Variant Barcode,Variant Inventory Qty,Variant Inventory Policy,Option3 Value,SEO Description,Google Shopping / Gender,Variant Price,Option2 Value,Option1 Value,Variant Fulfillment Service
,,,,Part Number,Requires Quote from Aladdin- Custom Basket,,ALA_Custom Basket,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,Requires Quote from Aladdin- Custom Basket,,,True,Aladdin Custom Basket,None,0,deny,,Requires Quote from Aladdin- Custom Basket None,,None,,Custom Basket,manual
,,,,Part Number,- GO-KIT47-9,,ALA_GO-KIT47-9,,shopify,,,Maintenance,,,Aladdin,,"pool,maintenance,residential,part,no-image",,,,,,,,True,,None,,- GO-KIT47-9,,,True,Aladdin GO-KIT47-9,601402113291,5,deny,,- GO-KIT47-9 None,,24.52,,GO-KIT47-9,manual
,,,,Part Number,GASKET PACKAGED- G-345PK,,ALA_G-345PK,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,GASKET PACKAGED- G-345PK,,,True,Aladdin G-345PK,None,5,deny,,GASKET PACKAGED- G-345PK None,,3.35,,G-345PK,manual
,,,,Part Number,- B-84,,ALA_B-84,,shopify,,,White Goods,,,Aladdin,,"flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,- B-84,,,True,Aladdin B-84,,5,deny,,- B-84 None,,61.42,,B-84,manual
,,,,Part Number,- B-85,,ALA_B-85,,shopify,,,White Goods,,,Aladdin,,"flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,- B-85,,,True,Aladdin B-85,,5,deny,,- B-85 None,,161.48,,B-85,manual
,,,,Part Number,- B-87,,ALA_B-87,,shopify,,,White Goods,,,Aladdin,,"flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,- B-87,,,True,Aladdin B-87,,5,deny,,- B-87 None,,44.83,,B-87,manual
,,,,Part Number,- B-83,,ALA_B-83,,shopify,,,White Goods,,,Aladdin,,"flow fitting,residential,part,pool,no-image",,,,,,,,True,,None,,- B-83,,,True,Aladdin B-83,,5,deny,,- B-83 None,,80.61,,B-83,manual
,,,,Part Number,Pentair Pac Fab Clean & Clear Plus 178580- 18005ECO,,ALA_18005ECO,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,Pentair Pac Fab Clean & Clear Plus 178580- 18005ECO,,,True,Aladdin 18005ECO,None,5,deny,,Pentair Pac Fab Clean & Clear Plus 178580- 18005ECO None,,36.19,,18005ECO,manual
,,,,Part Number,Sta-Rite Dura-Glas/Max-E-Glas P2RA & P2R 1998 and present- GO-KIT54,,ALA_GO-KIT54,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,Sta-Rite Dura-Glas/Max-E-Glas P2RA & P2R 1998 and present- GO-KIT54,,,True,Aladdin GO-KIT54,None,5,deny,,Sta-Rite Dura-Glas/Max-E-Glas P2RA & P2R 1998 and present- GO-KIT54 None,,18.1,,GO-KIT54,manual
,,,,Part Number,METAL BASKET- B-159,,ALA_B-159,,shopify,,,Accessories,,,Aladdin,,"no-cat,no-image",,,,,,,,True,,,,METAL BASKET- B-159,,,True,Aladdin B-159,None,5,deny,,METAL BASKET- B-159 None,,47.88,,B-159,manual
