sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
RAY_007211F	840891004264	3	19.02	17.09	25.45	11	0	a							30	
RAY_010080F	840891022985	3	198.43	177.28	268.94	11	0	a							30	
RAY_006889F	840891001027	3	481.48	430.0	653.08	11	0	a							30	
RAY_001460	840891001065	3	348.2	311.0	472.2	11	0	a							30	
RAY_001348	840891005018	3	8906.6	7952.43	12087.17	11	0	a							30	
RAY_009881F	840891019251	3	1529.8	1366.0	2075.8	11	0	a							30	
RAY_350351F	840891031239	3	3.18	2.95	3.96	11	0	a							30	
RAY_014391	840891034148	3	28497.83	25444.6	38675.27	11	0	a							30	
RAY_009133F	840891010036	3	37.04	33.17	49.91	11	0	a							30	
RAY_005240F	840891003823	3	97.1	86.8	131.42	11	0	a							30	
RAY_900866	840891002024	3	3.18	2.95	3.96	11	0	a							30	
RAY_010745	840891023623	3	461.6	412.25	626.1	11	0	a							30	
RAY_010744	840891025269	3	453.2	404.75	614.7	11	0	a							30	
RAY_010008	840891014706	3	2339.7	2089.13	3174.95	11	0	a							30	
RAY_010009	840891014713	3	2479.0	2213.5	3364.0	11	0	a							30	
RAY_350080F	840891025283	3	4.5	4.13	5.75	11	0	a							30	
RAY_013989	840891030430	3	3277.0	2926.0	4447.0	11	0	a							30	
RAY_013357	840891027775	3	3753.81	3351.72	5094.1	11	0	a							30	
RAY_013356	840891027768	3	None	None	None	11	0	a							30	
RAY_001314F	840891002666	3	386.25	344.98	523.84	11	0	a							30	
RAY_010358F	840891021100	3	2455.82	2192.8	3332.54	11	0	a							30	
RAY_011594F	840891021933	3	400.24	357.46	542.82	11	0	a							30	
RAY_400734	840891004585	3	6.46	5.88	8.41	11	0	a							30	
RAY_006535F	840891006411	3	25.02	22.45	33.6	11	0	a							30	
RAY_013732	840891029809	3	3711.0	3313.5	5036.0	11	0	a							30	
RAY_013731	840891029731	3	4287.17	3827.94	5817.95	11	0	a							30	
RAY_013730	840891029762	3	3640.2	3250.29	4939.92	11	0	a							30	
RAY_013735	840891029700	3	6997.32	6247.71	9496.0	11	0	a							30	
RAY_001051F	840891004165	3	85.74	76.66	116.01	11	0	a							30	
RAY_010418F	840891023371	3	83.12	74.32	112.45	11	0	a							30	
RAY_010051F	840891021421	3	1207.66	1078.38	1638.61	11	0	a							30	
RAY_H000061	840891025016	3	56.92	50.92	76.89	11	0	a							30	
RAY_010420F	840891023296	3	125.05	111.76	169.36	11	0	a							30	
RAY_010089F	840891022169	3	90.0	80.46	121.78	11	0	a							30	
RAY_008757	840891023616	3	641.72	573.08	870.55	11	0	a							30	
RAY_400607	840891009832	3	4.5	4.13	5.75	11	0	a							30	
RAY_013850	840891029670	3	3355.41	2996.01	4553.42	11	0	a							30	
RAY_013851	840891029687	3	3835.7	3424.84	5205.23	11	0	a							30	
RAY_010364F	840891019619	3	700.97	625.98	950.96	11	0	a							30	
RAY_005214F	840891003892	3	579.33	517.36	785.87	11	0	a							30	
RAY_014978	840891032779	3	2125.72	1898.08	2884.55	11	0	a							30	
RAY_013486	840891029557	3	3548.24	3168.17	4815.11	11	0	a							30	
RAY_014979	840891032786	3	2323.1	2074.3	3152.42	11	0	a							30	
RAY_010042F	840891018490	3	183.91	164.31	249.24	11	0	a							30	
RAY_010859F	840891020479	3	1106.97	988.48	1501.96	11	0	a							30	
RAY_003163F	840891002659	3	1887.98	1685.8	2561.9	11	0	a							30	
RAY_010058F	840891019824	3	718.99	642.06	975.42	11	0	a							30	
RAY_014985	840891032847	3	3191.85	2849.97	4331.44	11	0	a							30	
RAY_014984	840891032830	3	2675.46	2388.91	3630.63	11	0	a							30	
RAY_004389F	840891004196	3	564.47	504.1	765.71	11	0	a							30	
RAY_014986	840891032854	3	2165.25	1933.36	2938.19	11	0	a							30	
RAY_014981	840891032809	3	2913.97	2601.86	3954.31	11	0	a							30	
RAY_014980	840891032793	3	2595.83	2317.81	3522.56	11	0	a							30	
RAY_014983	840891032823	3	2366.29	2112.86	3211.03	11	0	a							30	
RAY_014982	840891032816	3	2165.25	1933.36	2938.19	11	0	a							30	
RAY_014989	840891032885	3	3191.85	2849.97	4331.44	11	0	a							30	
RAY_014988	840891032878	3	2675.46	2388.91	3630.63	11	0	a							30	
RAY_011611F	840891021407	3	24.48	21.96	32.86	11	0	a							30	
RAY_004903F	840891002086	3	432.56	386.32	586.69	11	0	a							30	
RAY_004431F	840891003465	3	340.84	304.43	462.21	11	0	a							30	
RAY_006703F	840891005834	3	1800.62	1607.8	2443.34	11	0	a							30	
RAY_850247	840891004592	3	2.64	2.46	3.22	11	0	a							30	
RAY_015199	840891035152	3	200.36	179.0	271.56	11	0	a							30	
RAY_014357	840891032175	3	61.2	54.75	82.7	11	0	a							30	
RAY_010797	840891019312	3	241.8	216.0	327.8	11	0	a							30	
RAY_014358	840891032182	3	62.6	56.0	84.6	11	0	a							30	
RAY_900742	840891007166	3	30.71	27.52	41.32	11	0	a							30	
RAY_007996F	840891011286	3	902.56	805.96	1224.54	11	0	a							30	
RAY_010386F	840891019947	3	85.74	76.66	116.01	11	0	a							30	
RAY_011606F	840891021117	3	198.43	177.28	268.94	11	0	a							30	
RAY_014822	840891032304	3	1496.2	1336.0	2030.2	11	0	a							30	
RAY_014823	840891032311	3	1496.2	1336.0	2030.2	11	0	a							30	
RAY_006732F	840891002123	3	604.88	540.17	820.55	11	0	a							30	
RAY_014821	840891032298	3	1496.2	1336.0	2030.2	11	0	a							30	
RAY_014824	840891032328	3	1496.2	1336.0	2030.2	11	0	a							30	
RAY_005244F	840891003519	3	1707.14	1524.34	2316.47	11	0	a							30	
RAY_010367F	840891021629	3	956.5	854.13	1297.75	11	0	a							30	
RAY_005392F	840891005803	3	42.06	37.66	56.73	11	0	a							30	
RAY_005319F	840891008750	3	152.13	135.94	206.11	11	0	a							30	
RAY_011462F	840891021131	3	28.3	25.38	38.05	11	0	a							30	
RAY_009253	840891013112	3	2490.45	2223.72	3379.54	11	0	a							30	
RAY_009252	840891013105	3	1881.2	1679.75	2552.7	11	0	a							30	
RAY_009251	840891013099	3	3018.13	2694.86	4095.67	11	0	a							30	
RAY_009250	840891013082	3	2693.05	2404.61	3654.49	11	0	a							30	
RAY_009255	840891013136	3	3018.13	2694.86	4095.67	11	0	a							30	
RAY_009254	840891013129	3	2643.4	2360.29	3587.12	11	0	a							30	
RAY_001878F	840891022206	3	154.75	138.27	209.66	11	0	a							30	
RAY_350083F	840891025696	3	3.18	2.95	3.96	11	0	a							30	
RAY_003725F	840891001676	3	149.51	133.6	202.55	11	0	a							30	
RAY_008668F	840891004660	3	80.49	71.97	108.88	11	0	a							30	
RAY_002473F	840891006145	3	717.9	641.09	973.93	11	0	a							30	
RAY_014182	840891031178	3	4730.9	4224.13	6420.15	11	0	a							30	
RAY_001967F	840891008576	3	1048.45	936.22	1422.54	11	0	a							30	
RAY_010198	840891015802	3	2049.2	1829.75	2780.7	11	0	a							30	
RAY_010199	840891015819	3	2210.2	1973.5	2999.2	11	0	a							30	
RAY_013790	840891030911	3	4730.9	4224.13	6420.15	11	0	a							30	
RAY_014874F	840891033493	3	367.91	328.6	498.95	11	0	a							30	
RAY_005306F	840891004004	3	292.79	261.52	397.0	11	0	a							30	
RAY_007617F	840891020929	3	46.32	41.46	62.5	11	0	a							30	
RAY_005310F	840891002543	3	323.36	288.82	438.49	11	0	a							30	
RAY_015021	840891033202	3	3191.85	2849.97	4331.44	11	0	a							30	
RAY_015020	840891033196	3	2675.46	2388.91	3630.63	11	0	a							30	
RAY_004964F	840891005759	3	89.23	79.78	120.74	11	0	a							30	
RAY_011601F	840891025160	3	31.58	28.3	42.5	11	0	a							30	
RAY_010228	840891016090	3	2416.0	2157.25	3278.5	11	0	a							30	
RAY_010229	840891018636	3	3071.4	2742.42	4167.97	11	0	a							30	
RAY_013464F	840891028895	3	207.93	185.76	281.84	11	0	a							30	
RAY_850260F	840891009450	3	164.52	147.0	222.92	11	0	a							30	
RAY_005239F	840891007005	3	88.36	79.0	119.56	11	0	a							30	
RAY_010333F	840891019282	3	76.12	68.07	102.95	11	0	a							30	
RAY_010354F	840891020516	3	53.42	47.8	72.14	11	0	a							30	
RAY_005286F	840891004028	3	308.51	275.56	418.34	11	0	a							30	
RAY_006717F	840891004059	3	20.11	18.06	26.94	11	0	a							30	
RAY_009287	840891013457	3	2882.52	2573.79	3911.64	11	0	a							30	
RAY_009487F	840891011873	3	16.83	15.14	22.49	11	0	a							30	
RAY_010871F	840891019916	3	3.73	3.44	4.71	11	0	a							30	
RAY_009998	840891014607	3	1987.4	1774.57	2696.83	11	0	a							30	
RAY_009999	840891014614	3	2183.64	1949.79	2963.16	11	0	a							30	
RAY_009994	840891014560	3	1809.77	1615.97	2455.76	11	0	a							30	
RAY_009996	840891014584	3	2263.97	2021.51	3072.18	11	0	a							30	
RAY_009997	840891014591	3	2479.0	2213.5	3364.0	11	0	a							30	
RAY_005213F	840891002727	3	512.92	458.08	695.75	11	0	a							30	
RAY_006926	840891020301	3	120.95	108.1	163.79	11	0	a							30	
RAY_006928	840891019855	3	117.97	105.44	159.75	11	0	a							30	
RAY_011597F	840891021223	3	299.12	267.18	405.59	11	0	a							30	
RAY_004392F	840891002512	3	381.02	340.3	516.74	11	0	a							30	
RAY_001374	840891008309	3	8562.84	7645.5	11620.64	11	0	a							30	
RAY_001375	840891011613	3	7408.4	6614.75	10053.9	11	0	a							30	
RAY_001376	840891022046	3	9290.71	8295.39	12608.47	11	0	a							30	
RAY_012051	840891029151	3	509.48	455.0	691.08	11	0	a							30	
RAY_013792F	840891029915	3	2.75	2.56	3.38	11	0	a							30	
RAY_010060F	840891019749	3	512.06	457.3	694.58	11	0	a							30	
RAY_014987	840891032861	3	2323.1	2074.3	3152.42	11	0	a							30	
RAY_004878F	840891004219	3	490.22	437.8	664.94	11	0	a							30	
RAY_010355F	840891020523	3	53.42	47.8	72.14	11	0	a							30	
RAY_010363F	840891022190	3	1604.06	1432.3	2176.58	11	0	a							30	
RAY_002296F	840891023630	3	286.67	256.06	388.7	11	0	a							30	
RAY_002006F	840891009894	3	53.42	47.8	72.14	11	0	a							30	
RAY_010861F	840891019800	3	1508.83	1347.28	2047.34	11	0	a							30	
RAY_002477F	840891002192	3	89.23	79.78	120.74	11	0	a							30	
RAY_010043F	840891020134	3	1067.34	953.09	1448.17	11	0	a							30	
RAY_013366	840891027737	3	4784.03	4271.56	6492.25	11	0	a							30	
RAY_013362	840891027751	3	4751.33	4242.36	6447.87	11	0	a							30	
RAY_015451	840891035145	3	82.2	73.5	111.2	11	0	a							30	
RAY_009268	840891013266	3	2070.2	1848.5	2809.2	11	0	a							30	
RAY_009269	840891013273	3	2042.2	1823.5	2771.2	11	0	a							30	
RAY_010493	840891026198	3	665.19	594.02	902.4	11	0	a							30	
RAY_008135F	840891020509	3	55.17	49.36	74.51	11	0	a							30	
RAY_350350F	840891031246	3	3.18	2.95	3.96	11	0	a							30	
RAY_001299F	840891001317	3	70.89	63.4	95.85	11	0	a							30	
RAY_013744	840891029748	3	3711.0	3313.5	5036.0	11	0	a							30	
RAY_010081F	840891025641	3	224.64	200.68	304.51	11	0	a							30	
RAY_010356F	840891020219	3	1331.6	1189.04	1806.82	11	0	a							30	
RAY_013733F	840891033639	3	1.87	1.77	2.18	11	0	a							30	
RAY_H000055	840891025238	3	35.94	32.2	48.42	11	0	a							30	
RAY_004904F	840891007258	3	42.06	37.66	56.73	11	0	a							30	
RAY_014686	840891033837	3	3705.4	3308.5	5028.4	11	0	a							30	
RAY_007997F	840891011309	3	1065.92	951.82	1446.25	11	0	a							30	
RAY_008259F	840891005391	3	16.72	15.04	22.34	11	0	a							30	
RAY_013969	840891031109	3	303.4	271.0	411.4	11	0	a							30	
RAY_004697B	840891003717	3	139.03	124.24	188.32	11	0	a							30	
RAY_004031F	840891005896	3	569.71	508.78	772.82	11	0	a							30	
RAY_015748	840891035831	3	3579.4	3196.0	4857.4	11	0	a							30	
RAY_015749	840891035848	3	4033.0	3601.0	5473.0	11	0	a							30	
RAY_009491F	840891011880	3	90.54	80.95	122.52	11	0	a							30	
RAY_002440F	840891006114	3	63.24	56.58	85.47	11	0	a							30	
RAY_800276	840891004929	3	1.55	1.49	1.74	11	0	a							30	
RAY_010320F	840891023869	3	31.58	28.3	42.5	11	0	a							30	
RAY_005245F	840891006046	3	1800.62	1607.8	2443.34	11	0	a							30	
RAY_005290F	840891003045	3	80.49	71.97	108.88	11	0	a							30	
RAY_008062F	840891010050	3	53.42	47.8	72.14	11	0	a							30	
RAY_009362	840891024293	3	25308.8	22597.25	34347.3	11	0	a							30	
RAY_009360	840891033578	3	25780.03	23017.99	34986.82	11	0	a							30	
RAY_001315F	840891002352	3	419.46	374.63	568.91	11	0	a							30	
RAY_309255	840891011910	3	32.12	28.79	43.24	11	0	a							30	
RAY_002470F	840891019671	3	2743.56	2449.71	3723.04	11	0	a							30	
RAY_010359F	840891019442	3	1617.71	1444.49	2195.1	11	0	a							30	
RAY_009880F	840891019817	3	866.41	773.69	1175.49	11	0	a							30	
RAY_007156F	840891020004	3	281.42	251.38	381.57	11	0	a							30	
RAY_005217F	840891003724	3	302.39	270.1	410.03	11	0	a							30	
RAY_800304	840891004912	3	2.09	1.98	2.48	11	0	a							30	
RAY_H000025	840891025719	3	27.75	24.89	37.31	11	0	a							30	
RAY_010026F	840891024606	3	37.69	33.76	50.8	11	0	a							30	
RAY_010394F	840891022053	3	903.43	806.74	1225.72	11	0	a							30	
RAY_010210	840891015925	3	2049.2	1829.75	2780.7	11	0	a							30	
RAY_001970F	840891021803	3	1398.76	1249.0	1897.96	11	0	a							30	
