sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
CUS_25577-620-000	849640015421	3	359.43	321.14	7550.03	11	0	a							30	
CUS_25577-531-000	849640015407	3	358.22	320.05	7524.62	11	0	a							30	
CUS_25577-530-900	849640015391	3	None	None	None	11	0	a							30	
CUS_25577-530-120	849640015384	3	425.22	379.88	8931.62	11	0	a							30	
CUS_25577-530-000	849640015377	3	327.07	292.24	6870.47	11	0	a							30	
CUS_25577-520-000	849640015346	3	271.19	242.35	5696.99	11	0	a							30	
CUS_25577-439-000	849640015278	3	306.04	273.46	6428.84	11	0	a							30	
CUS_25577-431-000	849640015247	3	306.04	273.46	6428.84	11	0	a							30	
CUS_25577-430-900	849640015230	3	None	None	None	11	0	a							30	
CUS_25577-430-120	849640015223	3	387.11	345.85	8131.31	11	0	a							30	
CUS_25577-430-000	849640015214	3	306.04	273.46	6428.84	11	0	a							30	
CUS_25577-429-000	849640015209	3	271.33	242.47	5699.93	11	0	a							30	
CUS_25577-421-000	849640015162	3	271.33	242.47	5699.93	11	0	a							30	
CUS_25577-420-000	849640015155	3	271.33	242.47	5699.93	11	0	a							30	
CUS_25577-360-600	849640015131	3	313.19	279.85	6578.99	11	0	a							30	
CUS_25577-339-000	849640015087	3	244.4	218.42	5134.4	11	0	a							30	
CUS_25577-331-120	849640015063	3	353.06	315.45	7416.26	11	0	a							30	
CUS_25577-331-000	849640015056	3	244.4	218.42	5134.4	11	0	a							30	
CUS_25577-330-900	849640015049	3	261.1	233.34	5485.1	11	0	a							30	
CUS_25577-330-120	849640015032	3	353.06	315.45	7416.26	11	0	a							30	
CUS_25577-330-000	849640015025	3	244.4	218.42	5134.4	11	0	a							30	
CUS_25577-329-000	849640015018	3	229.35	204.99	4818.35	11	0	a							30	
CUS_25577-321-000	849640014974	3	229.35	204.99	4818.35	11	0	a							30	
CUS_25577-320-000	849640014963	3	229.35	204.99	4818.35	11	0	a							30	
CUS_25577-260-600	849640014943	3	256.7	229.41	5392.7	11	0	a							30	
CUS_25577-239-120	849640014905	3	252.74	225.88	5309.54	11	0	a							30	
