sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
SUP_O-258-9	601402112799	3	5.58	5.2	63.38	11	0	a							30	
SUP_G-59-9	601402115301	3	5.6	5.21	63.6	11	0	a							30	
SUP_O-45-9	601402116216	3	5.67	5.28	64.37	11	0	a							30	
ALA_G-99RS-9	601402113475	3	5.7	5.3	64.7	11	0	a							30	
ALA_B-214	601402262296	3	5.75	5.35	65.25	11	0	a							30	
SUP_G-95-9	601402264276	3	5.79	5.39	65.69	11	0	a							30	
SUP_O-161-9	601402112058	3	5.81	5.4	65.91	11	0	a							30	
SUP_O-341-9	601402113086	3	5.82	5.41	66.02	11	0	a							30	
SUP_O-251-9	601402114120	3	5.89	5.47	66.79	11	0	a							30	
SUP_O-345-9	601402112430	3	5.89	5.47	66.79	11	0	a							30	
ALA_B-34	601402250606	3	5.91	5.49	67.01	11	0	a							30	
SUP_O-230-9	601402115745	3	5.96	5.54	67.56	11	0	a							30	
SUP_O-171-9	601402115554	3	5.96	5.54	67.56	11	0	a							30	
SUP_O-14-9	601402111716	3	5.96	5.54	67.56	11	0	a							30	
ALA_G-192-9	601402111341	3	6.17	5.72	69.87	11	0	a							30	
SUP_O-401-9	601402113611	3	6.31	5.85	71.41	11	0	a							30	
ALA_G-256-9	601402111419	3	6.35	5.89	71.85	11	0	a							30	
SUP_O-418-9	601402112560	3	6.38	5.91	72.18	11	0	a							30	
SUP_O-395-9	601402263767	3	6.4	5.93	72.4	11	0	a							30	
ALA_O-378-9	601402114182	3	6.47	5.99	73.17	11	0	a							30	
SUP_G-112R-9	601402112829	3	6.48	6	73.28	11	0	a							30	
SUP_O-278-9	601402112553	3	6.49	6.01	73.39	11	0	a							30	
ALA_O-328-9	601402114366	3	6.51	6.03	73.61	11	0	a							30	
SUP_O-366-9	601402110269	3	6.54	6.05	73.94	11	0	a							30	
SUP_O-206-9	601402112164	3	6.55	6.06	74.05	11	0	a							30	
ALA_G-308-9	601402112690	3	6.61	6.11	74.71	11	0	a							30	
SUP_G-317-9	601402111433	3	6.7	6.2	75.7	11	0	a							30	
SUP_O-182-9	601402112133	3	6.76	6.25	76.36	11	0	a							30	
SUP_O-653	601402128615	3	6.83	6.31	77.13	11	0	a							30	
SUP_O-150-9	601402110863	3	6.83	6.31	77.13	11	0	a							30	
SUP_O-460-9	601402119309	3	6.87	6.35	77.57	11	0	a							30	
ALA_O-229-9	601402115738	3	6.89	6.36	77.79	11	0	a							30	
SUP_O-314-9	601402112720	3	6.89	6.36	77.79	11	0	a							30	
ALA_B-107	601402251368	3	6.9	6.38	77.9	11	0	a							30	
SUP_O-654-9	601402264603	3	6.94	6.41	78.34	11	0	a							30	
ALA_O-80-9	601402111853	3	6.94	6.41	78.34	11	0	a							30	
SUP_O-402-9	601402114335	3	7.04	6.5	79.44	11	0	a							30	
SUP_O-411-9	601402113451	3	7.04	6.5	79.44	11	0	a							30	
SUP_O-82-9	601402114083	3	7.08	6.54	79.88	11	0	a							30	
SUP_O-234-9	601402114427	3	7.11	6.56	80.21	11	0	a							30	
ALA_O-265	601402113567	3	7.15	6.6	80.65	11	0	a							30	
ALA_O-211-9	601402112171	3	7.15	6.6	80.65	11	0	a							30	
ALA_O-302-9	601402110511	3	7.17	6.61	80.87	11	0	a							30	
SUP_O-160-9	601402114236	3	7.19	6.64	81.09	11	0	a							30	
SUP_O-214-9	601402112188	3	7.19	6.64	81.09	11	0	a							30	
ALA_O-200-9	601402112157	3	7.21	6.65	81.31	11	0	a							30	
SUP_O-18-9	601402118388	3	7.32	6.75	82.52	11	0	a							30	
ALA_O-318-9	601402112348	3	7.32	6.75	82.52	11	0	a							30	
ALA_B-212	601402126161	3	7.35	6.77	82.85	11	0	a							30	
SUP_G-286-9	601402114922	3	7.43	6.85	83.73	11	0	a							30	
SUP_G-92-9	601402114021	3	7.49	6.9	84.39	11	0	a							30	
SUP_G-115R-9	601402111297	3	7.61	7.01	85.71	11	0	a							30	
SUP_O-332-9	601402112669	3	7.67	7.06	86.37	11	0	a							30	
SUP_O-473	601402115967	3	7.7	7.09	86.7	11	0	a							30	
SUP_O-210-9	601402113734	3	7.8	7.17	87.8	11	0	a							30	
SUP_O-264-9	601402112256	3	7.8	7.17	87.8	11	0	a							30	
ALA_B-169	601402110764	3	7.82	7.2	88.02	11	0	a							30	
SUP_G-145-9	601402113437	3	7.84	7.21	88.24	11	0	a							30	
ALA_938	601402265891	3	8.12	7.46	91.32	11	0	a							30	
SUP_O-239-14	601402263521	3	8.15	7.49	91.65	11	0	a							30	
SUP_O-305-9	601402110221	3	8.24	7.58	92.64	11	0	a							30	
SUP_O-89-9	601402114588	3	8.34	7.66	93.74	11	0	a							30	
SUP_O-183-9	601402113635	3	8.34	7.66	93.74	11	0	a							30	
SUP_O-109-9	601402111969	3	8.43	7.74	94.73	11	0	a							30	
SUP_G-167-9	601402114748	3	8.44	7.75	94.84	11	0	a							30	
SUP_O-90-9	601402113901	3	8.52	7.83	95.72	11	0	a							30	
ALA_O-313-9	601402112331	3	8.57	7.86	96.27	11	0	a							30	
ALA_GO-KIT8-9	601402113314	3	8.58	7.88	96.38	11	0	a							30	
ALA_O-366-9	601402110269	3	8.62	7.91	96.82	11	0	a							30	
SUP_B-191	601402252181	3	8.75	8.03	98.25	11	0	a							30	
ALA_O-215-9	601402112195	3	8.78	8.05	98.58	11	0	a							30	
SUP_O-405-9	601402110412	3	8.82	8.09	99.02	11	0	a							30	
SUP_O-425-9	601402112539	3	8.83	8.1	99.13	11	0	a							30	
ALA_GO-KIT9-9	601402112768	3	8.92	8.18	100.12	11	0	a							30	
ALA_O-338-9	601402112409	3	8.97	8.23	100.67	11	0	a							30	
ALA_B-43C	601402250743	3	9	8.25	101	11	0	a							30	
SUP_O-233-9	601402115752	3	9.07	8.31	101.77	11	0	a							30	
ALA_O-3-9	601402115936	3	9.08	8.32	101.88	11	0	a							30	
ALA_B-186	601402252136	3	9.1	8.34	102.1	11	0	a							30	
SUP_O-190-9	601402112911	3	9.11	8.35	102.21	11	0	a							30	
SUP_O-266-9	601402113574	3	9.15	8.39	102.65	11	0	a							30	
SUP_O-87-14	601402263217	3	9.18	8.41	102.98	11	0	a							30	
SUP_GO-KIT72	601402265416	3	9.22	8.45	103.42	11	0	a							30	
SUP_O-334-9	601402112676	3	9.25	8.47	103.75	11	0	a							30	
SUP_O-147-9	601402110641	3	9.32	8.54	104.52	11	0	a							30	
ALA_RO-KIT262	601402114151	3	9.43	8.64	105.73	11	0	a							30	
ALA_B-171	601402251986	3	9.46	8.66	106.06	11	0	a							30	
ALA_O-389-9	601402110061	3	9.48	8.68	106.28	11	0	a							30	
ALA_RO-KIT321	601402113758	3	9.59	8.78	107.49	11	0	a							30	
ALA_B-105	601402251344	3	9.6	8.79	107.6	11	0	a							30	
ALA_O-194-9	601402114519	3	9.62	8.8	107.82	11	0	a							30	
SUP_O-200-9	601402112157	3	9.81	8.97	109.91	11	0	a							30	
SUP_O-241-9	601402110122	3	9.81	8.97	109.91	11	0	a							30	
SUP_O-392-9	601402110054	3	9.81	8.97	109.91	11	0	a							30	
ALA_RO-KIT261	601402113161	3	9.87	9.03	110.57	11	0	a							30	
SUP_AG1090-L	729360032635	3	9.9	9.05	110.9	11	0	a							30	
SUP_O-9-9	601402114250	3	9.9	9.05	110.9	11	0	a							30	
ALA_O-293-9	601402110672	3	9.91	9.06	111.01	11	0	a							30	
ALA_B-170	601402251979	3	9.98	9.13	111.78	11	0	a							30	
SUP_O-260-9	601402115813	3	10.06	9.2	112.66	11	0	a							30	
SUP_G-171-9	601402114762	3	10.06	9.2	112.66	11	0	a							30	
SUP_924	601402265815	3	10.09	9.23	112.99	11	0	a							30	
ALA_O-305-9	601402110221	3	10.09	9.23	112.99	11	0	a							30	
SUP_G-359-9	601402113819	3	10.22	9.34	114.42	11	0	a							30	
SUP_934	601402265853	3	10.4	9.5	116.4	11	0	a							30	
ALA_AS-1521	601402111112	3	10.43	9.52	116.73	11	0	a							30	
SUP_G-176-9	601402110146	3	10.46	9.55	117.06	11	0	a							30	
SUP_O-506-9	601402193569	3	10.48	9.57	117.28	11	0	a							30	
SUP_O-7-9	601402111709	3	10.65	9.72	119.15	11	0	a							30	
ALA_RO-KIT201	601402113970	3	10.69	9.76	119.59	11	0	a							30	
ALA_B-177	601402252044	3	10.96	10	122.56	11	0	a							30	
ALA_RO-KIT323	601402116384	3	10.99	10.03	122.89	11	0	a							30	
SUP_IG1084-L	729360032666	3	11.1	10.13	124.1	11	0	a							30	
ALA_928	601402125607	3	11.11	10.14	124.21	11	0	a							30	
SUP_AG1090-G	729360032680	3	11.3	10.3	126.3	11	0	a							30	
ALA_B-175	601402252020	3	11.3	10.3	126.3	11	0	a							30	
ALA_AS-1006	601402212260	3	11.31	10.31	126.41	11	0	a							30	
ALA_AS-4702	601402111129	3	11.31	10.31	126.41	11	0	a							30	
SUP_O-377-9	601402113864	3	11.35	10.35	126.85	11	0	a							30	
SUP_AG1091-L	729360032642	3	11.38	10.38	127.18	11	0	a							30	
SUP_926	601402265839	3	11.48	10.46	128.28	11	0	a							30	
SUP_GO-KIT42	601402113482	3	11.48	10.46	128.28	11	0	a							30	
SUP_O-1-9	601402115523	3	11.49	10.47	128.39	11	0	a							30	
ALA_B-183	601402252105	3	11.51	10.49	128.61	11	0	a							30	
ALA_RO-KIT273	601402113215	3	11.65	10.61	130.15	11	0	a							30	
SUP_O-101-14	601402263262	3	11.72	10.68	130.92	11	0	a							30	
ALA_231	601402113376	3	11.77	10.73	131.47	11	0	a							30	
ALA_O-289-9	601402112287	3	11.91	10.85	133.01	11	0	a							30	
SUP_O-169-9	601402113369	3	11.97	10.9	133.67	11	0	a							30	
