item_sku,external_product_id,external_product_id_type,item_name,product_description,feed_product_type,brand_name,manufacturer,part_number,item_type,update_delete,model,standard_price,condition_type,condition_note,quantity,list_price,map_price,product_site_launch_date,merchant_release_date,restock_date,fulfillment_latency,product_tax_code,sale_price,sale_from_date,sale_end_date,item_package_quantity,max_aggregate_ship_quantity,offering_can_be_gift_messaged,offering_can_be_giftwrapped,is_discontinued_by_manufacturer,missing_keyset_reason,max_order_quantity,number_of_items,offering_start_date,merchant_shipping_group_name,website_shipping_weight,website_shipping_weight_unit_of_measure,item_display_length,item_display_width,item_display_height,display_dimensions_unit_of_measure,item_display_weight,item_display_weight_unit_of_measure,volume_capacity_name,volume_capacity_name_unit_of_measure,item_height,item_length,item_length_unit_of_measure,item_weight,item_weight_unit_of_measure,item_width,bullet_point1,bullet_point2,bullet_point3,bullet_point4,bullet_point5,target_audience_base,catalog_number,specific_uses_keywords1,specific_uses_keywords2,specific_uses_keywords3,specific_uses_keywords4,specific_uses_keywords5,target_audience_keywords1,target_audience_keywords2,target_audience_keywords3,thesaurus_subject_keywords1,thesaurus_subject_keywords2,thesaurus_subject_keywords3,generic_keywords,main_image_url,swatch_image_url,other_image_url1,other_image_url2,other_image_url3,fulfillment_center_id,package_height,package_width,package_length,package_dimensions_unit_of_measure,package_length_unit_of_measure,package_weight,package_weight_unit_of_measure,parent_child,parent_sku,relationship_type,variation_theme,prop_65,cpsia_cautionary_statement,cpsia_cautionary_description,country_string,country_of_origin,legal_disclaimer_description,safety_warning,energy_efficiency_image_url,lighting_facts_image_url,breed_recommendation,thesaurus_attribute_keywords,special_features,directions,ingredients,material_type,closure_type,compatible_devices,age_range_description,included_features,specific_uses_for_product,color_name,color_map,size_name,size_map,flavor_name,maximum_weight_recommendation,weight_recommendation_unit_of_measure,external_testing_certification,battery_type,number_of_batteries,lithium_battery_weight,wattage,pattern_name,warranty_description,fabric_type,import_designation,country_as_labeled,fur_description,paint_type,number_of_sets,occasion,thread_count,number_of_pieces,item_shape,scent_name,included_components,style_name,usda_hardiness_zone1,usda_hardiness_zone2,specification_met,mfg_minimum,mfg_maximum,material_composition,fill_material_type,light_source_type,blade_edge_type,blade_material_type,theme,power_source_type,voltage,engine_type,hose_length,hose_length_unit_of_measure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_DMS-103B-MG,8.40671E+11,UPC,"DECK-MOUNTED STAIR RAIL (.065) (54"") (MARINE GRADE)","DECK-MOUNTED STAIR RAIL (.065) (54"") (MARINE GRADE)",OutdoorLiving,S.R. Smith,S.R. Smith,DMS-103B-MG,,Update,DMS-103B-MG,452.86,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"59""","39""","2""",,21 lbs.,,,,,,IN,,LB,,,,,,,,,Rails,,"DMS-103B-MG -  - DECK-MOUNTED STAIR RAIL (.065) (54"") (MARINE GRADE)",,,,,,,,,Rails,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_DMS-103B-MG.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_8-710,8.40671E+11,UPC,FOOTBOARD 38 X 42 LPLS 330&342,FOOTBOARD 38 X 42 LPLS 330&342,OutdoorLiving,S.R. Smith,S.R. Smith,8-710,,Update,8-710,613.75,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"44""","22""","12""",,60 lbs.,,,,,,IN,,LB,,,,,,,,,Lifeguard Chairs,Parts,8-710 -  - FOOTBOARD 38 X 42 LPLS 330&342,,,,,,,,,Lifeguard Chairs,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_8-710.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_8-934,8.40671E+11,UPC,STEP KIT W/4 LTDF-106 & HARDWARE,STEP KIT W/4 LTDF-106 & HARDWARE,OutdoorLiving,S.R. Smith,S.R. Smith,8-934,,Update,8-934,185.94,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"20""","12""","1""",,8 lbs.,,,,,,IN,,LB,,,,,,,,,Ladders,Parts,8-934 -  - STEP KIT W/4 LTDF-106 & HARDWARE,,,,,,,,,Ladders,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_8-934.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_350-0005K,8.40671E+11,UPC,SPLASH HI/LO WITH ARMRESTS WITH ACTIVATION KEY,SPLASH HI/LO WITH ARMRESTS WITH ACTIVATION KEY,OutdoorLiving,S.R. Smith,S.R. Smith,350-0005K,,Update,350-0005K,6847.78,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"40""","48""","60""",,285 lbs.,,,,,,IN,,LB,,,,,,,,,Pool Access Equipment,Pool Lift,350-0005K -  - ADA COMPLIANT LIFTS-SPLASH SERIES SPLASH HI/LO WITH ARMRESTS WITH ACTIVATION KEY-DECK FORM REQ.,,,,,,,,,Pool Access Equipment,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_350-0005K.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All Aquatic Lift Systems have a three (3) year warranty on the frame, excluding the powder coated finish, which may become scratched with normal use. All electronic and motor components, with the exception of batteries, have a full two (2) year warranty. Within the warranty period, S.R. Smith will repair or replace any item deemed to be found defective. Lift batteries come with a one-year, pro-rated warranty. During the first 90 days of ownership, batteries will be covered 100%. If a battery failure occurs between day 91 and day 365, batteries are covered at 50% of the original cost. Normal maintenance and care of the unit, including charge of the battery when not in use is recommended. Do not store the unit, battery or components near or around chemicals. - See more at: http://www.srsmith.com/en/customer-service/warranty-information/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_170-2320-R,8.40671E+11,UPC,GRAY CHAIR ARMREST RIGHT,GRAY CHAIR ARMREST RIGHT,OutdoorLiving,S.R. Smith,S.R. Smith,170-2320-R,,Update,170-2320-R,184.27,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,,,,,,,IN,,,,,,,,,,,Pool Access Equipment,Parts,170-2320-R -  - ACCESSORIES FOR PAL2 GRAY CHAIR ARMREST RIGHT,,,,,,,,,Pool Access Equipment,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_170-2320-R.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_EP-100F-VG,8.40671E+11,UPC,ESCUTHCEON 1.90 RD. VG,ESCUTHCEON 1.90 RD. VG,OutdoorLiving,S.R. Smith,S.R. Smith,EP-100F-VG,,Update,EP-100F-VG,15.98,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"4.5""","4.5""",".75""",,.5 lbs.,,,,,,IN,,LB,,,,,,,,,Parts,Escutcheons,EP-100F-VG -  - ESCUTHCEON 1.90 RD. VG,,,,,,,,,Parts,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_EP-100F-VG.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_12036,8.40671E+11,UPC,"LADDER-COMM23""CB 3 STP SST .120","LADDER-COMM23""CB 3 STP SST .120",OutdoorLiving,S.R. Smith,S.R. Smith,12036,,Update,12036,730.12,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,42 lbs.,,,,,,IN,,LB,,,,,,,,,Ladders,,"12036 -  - LADDER-COMM23""CB 3 STP SST .120",,,,,,,,,Ladders,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_12036.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_12035,8.40671E+11,UPC,"LADDER-COMM23""CB 2 STP SST .120","LADDER-COMM23""CB 2 STP SST .120",OutdoorLiving,S.R. Smith,S.R. Smith,12035,,Update,12035,665.1,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,36 lbs.,,,,,,IN,,LB,,,,,,,,,Ladders,,"12035 -  - LADDER-COMM23""CB 2 STP SST .120",,,,,,,,,Ladders,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_12035.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_500-5000A,8.40671E+11,UPC,MULTILIFT ANCHOR KIT FOR NEW CONSTRUCTION,MULTILIFT ANCHOR KIT FOR NEW CONSTRUCTION,OutdoorLiving,S.R. Smith,S.R. Smith,500-5000A,,Update,500-5000A,306.26,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,8 lbs.,,,,,,IN,,LB,,,,,,,,,Pool Access Equipment,Parts,500-5000A -  - ACCESSORIES FOR MULTI-LIFT MULTILIFT ANCHOR KIT FOR NEW CONSTRUCTION,,,,,,,,,Pool Access Equipment,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_500-5000A.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_3HR-5-065-MG,8.40671E+11,UPC,3 BEND 5' H/R (.065) (MARINE GRADE),3 BEND 5' H/R (.065) (MARINE GRADE),OutdoorLiving,S.R. Smith,S.R. Smith,3HR-5-065-MG,,Update,3HR-5-065-MG,261.16,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"72""","42""","2""",,15 lbs.,,,,,,IN,,LB,,,,,,,,,Rails,,3HR-5-065-MG -  - 3 BEND 5' H/R (.065) (MARINE GRADE),,,,,,,,,Rails,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_3HR-5-065-MG.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_EP-100F-VT,8.40671E+11,UPC,ESCUTHCEON 1.90 RD. VT,ESCUTHCEON 1.90 RD. VT,OutdoorLiving,S.R. Smith,S.R. Smith,EP-100F-VT,,Update,EP-100F-VT,15.98,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"4.5""","4.5""",".75""",,.5 lbs.,,,,,,IN,,LB,,,,,,,,,Parts,Escutcheons,EP-100F-VT -  - ESCUTHCEON 1.90 RD. VT,,,,,,,,,Parts,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_EP-100F-VT.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_71-209-544,8.40671E+11,UPC,STEEL METER FULCRUM KIT,STEEL METER FULCRUM KIT,OutdoorLiving,S.R. Smith,S.R. Smith,71-209-544,,Update,71-209-544,139.65,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"18.5""","3""","1""",,4.5 lbs.,,,,,,IN,,LB,,,,,,,,,Diving,,71-209-544 -  - STEEL METER FULCRUM KIT,,,,,,,,,Diving,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_71-209-544.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_71-209-545,8.40671E+11,UPC,FLYTE-DECK STAND FULCRUM KIT,FLYTE-DECK STAND FULCRUM KIT,OutdoorLiving,S.R. Smith,S.R. Smith,71-209-545,,Update,71-209-545,98.56,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"15""","2.75""",".75""",,3 lbs.,,,,,,IN,,LB,,,,,,,,,Diving,,71-209-545 -  - FLYTE-DECK STAND FULCRUM KIT,,,,,,,,,Diving,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_71-209-545.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_Y30-6900,8.40671E+11,UPC,Fuse Holder (Inline) Universal,Fuse Holder (Inline) Universal,OutdoorLiving,S.R. Smith,S.R. Smith,Y30-6900,,Update,Y30-6900,23.59,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,,,,,,,IN,,,,,,,,,,,Lighting,Parts,,,,,,,,,,Lighting,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_Y30-6900.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_66-209-4082,8.40671E+11,UPC,8' FRONTIER IV BOARD - RADIANT WHITE,8' FRONTIER IV BOARD - RADIANT WHITE,OutdoorLiving,S.R. Smith,S.R. Smith,66-209-4082,,Update,66-209-4082,606.91,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"98""","20""","3""",,83 lbs.,,,,,,IN,,LB,,,,,,,,,Diving,Boards,66-209-4082 -  - 8' FRONTIER IV BOARD - RADIANT WHITE,,,,,,,,,Diving,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_66-209-4082.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_69-209-020-SS,8.40671E+11,UPC,B-606/608 FULCRUM BOLT KIT STAINLESS STEEL,B-606/608 FULCRUM BOLT KIT STAINLESS STEEL,OutdoorLiving,S.R. Smith,S.R. Smith,69-209-020-SS,,Update,69-209-020-SS,31.81,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"4""","4""","4""",,.5 lb.,,,,,,IN,,LB,,,,,,,,,Diving,,69-209-020-SS -  - B-606/608 FULCRUM BOLT KIT STAINLESS STEEL,,,,,,,,,Diving,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_69-209-020-SS.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_FLED-CCKT-TR-W,None,UPC,"Treo Lamp Upgrade Kit Contains Kit includes: Lamp, Clamp ring, 4 color bezel rings.","Treo Lamp Upgrade Kit Contains Kit includes: Lamp, Clamp ring, 4 color bezel rings.",OutdoorLiving,S.R. Smith,S.R. Smith,FLED-CCKT-TR-W,,Update,FLED-CCKT-TR-W,107.62,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,None,None,None,,None,,,,,,IN,,LB,,,,,,,,,None,None,None,,,,,,,,,None,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_FLED-CCKT-TR-W.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_370-2000,8.40671E+11,UPC,SPLASH ER KIT,SPLASH ER KIT,OutdoorLiving,S.R. Smith,S.R. Smith,370-2000,,Update,370-2000,6816.68,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"40""","48""","78""",,287 lbs.,,,,,,IN,,LB,,,,,,,,,Pool Access Equipment,Pool Lift,370-2000 -  - ADA COMPLIANT LIFTS-SPLASH SERIES SPLASH ER KIT-DECK FORM REQ.,,,,,,,,,Pool Access Equipment,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_370-2000.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"All Aquatic Lift Systems have a three (3) year warranty on the frame, excluding the powder coated finish, which may become scratched with normal use. All electronic and motor components, with the exception of batteries, have a full two (2) year warranty. Within the warranty period, S.R. Smith will repair or replace any item deemed to be found defective. Lift batteries come with a one-year, pro-rated warranty. During the first 90 days of ownership, batteries will be covered 100%. If a battery failure occurs between day 91 and day 365, batteries are covered at 50% of the original cost. Normal maintenance and care of the unit, including charge of the battery when not in use is recommended. Do not store the unit, battery or components near or around chemicals. - See more at: http://www.srsmith.com/en/customer-service/warranty-information/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_BR-2R-TP,8.40671E+11,UPC,BIGRIDE RIGHT TURN - TAUPE,BIGRIDE RIGHT TURN - TAUPE,OutdoorLiving,S.R. Smith,S.R. Smith,BR-2R-TP,,Update,BR-2R-TP,8367.2,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"52""","76""","37""",,300 lbs.,,,,,,IN,,LB,,,,,,,,,Slides,,BR-2R-TP -  - BIGRIDE RIGHT TURN - TAUPE,,,,,,,,,Slides,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_BR-2R-TP.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 years from date of manufacture. For more info, visit: http://www.srsmith.com/en/customer-service/warranty-information/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_800-5065,8.40671E+11,UPC,SM GEAR SPUR PLATED,SM GEAR SPUR PLATED,OutdoorLiving,S.R. Smith,S.R. Smith,800-5065,,Update,800-5065,66.04,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,,,,,1 lb.,,,,,,IN,,LB,,,,,,,,,Pool Access Equipment,Parts,800-5065 -  - ACCESSORIES FOR AXS SM GEAR SPUR PLATED,,,,,,,,,Pool Access Equipment,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_800-5065.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_10169,8.40671E+11,UPC,"PRETZEL RAIL 17""(.109) (PAIR)","PRETZEL RAIL 17""(.109) (PAIR)",OutdoorLiving,S.R. Smith,S.R. Smith,10169,,Update,10169,692.49,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"32""","22""","20""",,32 lbs.,,,,,,IN,,LB,,,,,,,,,Rails,,"10169 -  - PRETZEL RAIL 17""(.109) (PAIR)",,,,,,,,,Rails,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_10169.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_10166,8.40671E+11,UPC,8' BACKSTROKE STANCHION (.065) WALL,8' BACKSTROKE STANCHION (.065) WALL,OutdoorLiving,S.R. Smith,S.R. Smith,10166,,Update,10166,269.13,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"97""","3""","3""",,12 lbs.,,,,,,IN,,LB,,,,,,,,,Stanchions,,10166 -  - 8' BACKSTROKE STANCHION (.065) WALL,,,,,,,,,Stanchions,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_10166.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_10165,8.40671E+11,UPC,"4'6""RECALL STANCH (.145) WALL","4'6""RECALL STANCH (.145) WALL",OutdoorLiving,S.R. Smith,S.R. Smith,10165,,Update,10165,277.24,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"55""","3""","3""",,14 lbs.,,,,,,IN,,LB,,,,,,,,,Stanchions,,"10165 -  - 4'6""RECALL STANCH (.145) WALL",,,,,,,,,Stanchions,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_10165.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRS_10164,8.40671E+11,UPC,"4'6""RECALL STANCH (.109) WALL","4'6""RECALL STANCH (.109) WALL",OutdoorLiving,S.R. Smith,S.R. Smith,10164,,Update,10164,269.13,New,,0,,,,,,30,,,,,1,,,,False,,,,,,,,"55""","3""","3""",,11 lbs.,,,,,,IN,,LB,,,,,,,,,Stanchions,,"10164 -  - 4'6""RECALL STANCH (.109) WALL",,,,,,,,,Stanchions,https://s3-us-west-1.amazonaws.com/oppics/full/SRS/SRS_10164.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Year Limited Warranty. Read more at:http://www.srsmith.com/en/customer-service/warranty-information/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
