type,category,part_number,title,price,upc,weight,length,width,height,location,manufacturer
wholegood,Pumps,CCSPHK-142,PMP COM POOL 7.5HP 230V 1PH EPXY COATED,"3,225.60",22315373075,280,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHK3-142,PMP COM POOL 7.5HP 230/460 3PH EPXY COA,"2,634.27",22315373082,260,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHK3-142MS1,COM POOL 7.5HP 230/460V 3PH TEFC EPXY CT,"2,597.23",22315373099,235,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHL-143,PMP COM POOL 10HP 230V 1PH EPXY COAT,"3,472.36",22315373112,310,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHL3-143,PMP COM POOL 10HP 230/460 3PH EPXY COA,"3,015.90",22315373129,270,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHL3-143MS1,COM POOL 10HP 230/460V 3PH TEFC EPXY C,"3,328.60",22315373136,111.1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHL36-143,PMP COM POOL 10HP 575V 3PH EPXY COAT,"2,877.33",22315373143,260,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHM3-144,PMP COM POOL 15HP 230/460 3PH EPXY COAT,"3,241.90",22315373150,280,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHM3-144MS1,POOL PMP 15HP 230/460V 3TEFC EPXY COAT,"3,257.48",22315373167,111.1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHM36-144,PMP COM POOL 15HP 575V 3PH EPXY COAT,"3,092.96",22315373174,111.1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CCSPHN3-145,PMP COM POOL 20HP 230/460 3PH EPXY COAT,"4,251.15",22315373181,350,34,21,24,A,Pentair
wholegood,Pumps,CCSPHN36-145,POOL PMP 20HP 575V 3PH EPOXY COATED,"4,057.01",22315373204,355,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CH2H3-137,PMP CENT 0030 0000200 3 ,"1,174.50",22315200043,94,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,CH2J3-138,CENT PMP 0050 0000200 3 STR HI HD,"1,431.63",22315106727,90,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHH-137,CENT PMP 0030 0000230 1 STR HI HD,"1,296.02",22315106659,118,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHH3-137,CENT PMP 0030 230/460 3 STR HI HD,"1,115.21",22315106666,89,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHH3-137M,CENT PMP 0030 230/460 3 ,931.44,22315200128,81,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHH3-137MS1,CENT PMP 3HP 3PH 220/380 ,841.04,22315166233,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHH36-137,CENT PMP 0030 575V 3PH HI HD,"1,026.30",22315202832,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ-138,CENT PMP 0050 0000230 1 STR HI HD,"1,368.63",22315106680,121,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ-138M,CENT PMP 0050 0000230 1 ,"1,144.11",22315200135,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ-138MS1,CENT PMP 5HP 20V ODP HI HD,"1,380.50",22315312777,121,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ3-138,CENT PMP 0050 230/460 3 STR HI HD,"1,222.67",22315106697,121,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ3-138M,CENT PMP 0050 230/460 3 ,981.84,22315200142,102,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ3-138MS3,CENT PMP 0050 220/380 ,"1,111.51",22315106710,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CHJ36-138,CENT PMP 0050 575V 3PH HI HD,"1,153.02",22315202825,105,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CM2H3-136,CENT PMP 0030 0000200 3 ,"1,174.50",22315106758,94,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CMH-136,CENT PMP 0030 0000230 1 STR MD HD,"1,296.02",22315106734,117,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CMH-136M,CENT PMP 0030 230V 1 ,"1,083.35",22315200159,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CMH3-136,CENT PMP 0030 230/460 3 STR MD HD,"1,150.79",22315106741,95,24,14,14,A,Pentair
wholegood,Pumps,CMH3-136M,CENT PMP 0030 230/460 3 ,962.58,22315200166,80,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CMH3-136MS1,CENT PMP 3HP 3PH TEFC ,"1,123.36",22315373228,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CMH36-136,CENT PMP 0030 575V 3PH MD HD`,"1,012.96",22315202818,1,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPH2K3-142,PMP COM POOL 7.5HP 200V 3PH,"2,290.45",22315373235,240,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPH2L3-143,PMP COM POOL 10HP 200V 3PH TEFC,"2,722.46",22315373242,290,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPH2M3-144,PMP COM POOL 15HP 200V 3PH,"2,975.88",22315373259,305,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPH2N3-145,PMP COM POOL 20HP 200V 3PH,"4,119.25",22315373266,370,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHK-142,PMP COM POOL 7.5HP 230V 1PH,"2,618.72",22315373273,280,34,21,24,A,Pentair
wholegood,Pumps,CSPHK3-142,PMP COM POOL 7.5HP 230/460 3PH,"2,027.39",22315373280,225,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHK36-142,PMP COM POOL 7.5HP 575V 3PH,"1,878.45",22315373310,240,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,csphk3sa-142,PMP CSP EX POOL 7.5HP 230/460V 3PH,"2,027.39",7.88E+11,225,24,34,24.5,E,Pentair
wholegood,Pumps,CSPHL-143,PMP COM POOL 10HP 230V 1PH,"2,865.47",22315373327,310,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHL3-143,PMP COM POOL 10HP 230/ 460 3PH,"2,409.75",22315373334,260,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHL3-143MS2,PMP COM POOL 10HP 230/ 460V 3PH TEFC,"2,200.80",22315373358,285,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHL36-143,PMP COM POOL 10HP 575V 3PH,"2,232.66",22315373365,265,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHL3SA-143,PMP CSP EX POOL 10HP 230/460V 3PH,"2,409.74",7.88E+11,260,24,34,24.5,E,Pentair
wholegood,Pumps,CSPHM3-144,PMP COM POOL 15HP 230/ 460V 3PH,"2,634.27",22315373372,290,34,21,24,A,Pentair
wholegood,Pumps,CSPHM36-144,PMP COM POOL 15HP 575V 3PH,"2,441.61",22315373396,285,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHM3SA-144,PMP CSP EX POOL 15HP 230/460V 3PH,"2,634.26",7.88E+11,290,24,34,24.5,E,Pentair
wholegood,Pumps,CSPHN3-145,PMP COM POOL 20HP 230/ 460 3PH,"3,643.53",22315373402,350,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHN3-145H,PMP COM POOL 20HP 220/ 380V 3PH,"3,127.04",22315373419,320,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHN36-145,PMP COM POOL 20HP 575V 3PH,"3,401.23",22315373426,365,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,CSPHN3SA-145,PMP CSP EX POOL 20HP 230/460V 3PH,"3,643.53",7.88E+11,290,24,34,24.5,E,Pentair
wholegood,Pumps,DH2H3-169M,CENT PUMP 3HP 3PH 200V ,893.59,22315147140,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DH2J-170M,CENT PUMP 5 HP 1 PH 200V ,"1,219.23",22315147157,N/A,N/A,N/A,N/A,,Pentair
wholegood,Pumps,DH2J3-170,CENT PUMP 5HP 200V 3PH ,"1,034.52",22315142107,128,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHE-50L,CENT PUMP 1HP HI HD SELF-,382.59,22315147478,60,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHF3-51,CENT PUMP 1.5HP 230/460/3,459.55,22315109599,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHG3-52,CENT PUMP 2HP 230/460V 3PH,586.61,22315109629,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHG-52L,CENT PUMP 2HP 230V HI HD ,523.35,22315147416,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHH-169,CENT PUMP 3HP 230V 1PH HI HD SELF-PRIM,929.04,22315142039,149,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHH3-169,CENT PUMP 3HP 230/460 ,855.22,22315142053,123,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHHG-53L,CENT PUMP 2.5HP HI HD ,662.82,22315147423,92,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHJ-170,CENT PUMP 5HP 230V 1PH HI HD SELF-PRIM,"1,144.92",22315142077,158,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHJ3-170,CENT PUMP 5HP 230/460 3PH,912.94,22315142091,148,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DHJ36-113,PMP CENT 5HP 575V ,914.76,22315202795,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DM2H3-171M,3HP 200-3 D SER MED HD ,969.64,22315147188,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DM2J-172,5HP 200-1 D SER MED HD ,"1,410.07",22315142008,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DM2J3-172,CENT PUMP 5HP 200V 3PH ,"1,086.25",22315142022,140,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMG3-41,CENT PUMP 0020 230/460 3 ,592.41,22315109810,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMH-171,CENT PUMP 3HP 230V 1PH MEDHD SELF-PRIM,929.04,22315141957,146,29,16,17,A,Pentair
wholegood,Pumps,DMH-171M,CENT PUMP 3HP 230V 1PH MARATHON,918.44,22315146976,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMH3-171,CENT PUMP 3HP 230/460 3PHMEDHD SELF-PRIM,855.22,22315141971,122,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMJ-172,CENT PUMP 5HP 230V 1PH MEDHD SELF-PRIM,"1,144.92",22315141995,178,24,24,18,A,Pentair
wholegood,Pumps,DMJ3-111MS3,CENT PUMP 5HP 230/460 3PH TEFC,929.04,22315320758,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMJ3-172,CENT PUMP 5HP 230/460 3PHMEDHD SELF-PRIM,912.94,22315142015,147,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMJ3-172M,CENT PUMP 5HP 230/460 3P ,956.11,22315146761,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMMG3-42,CENT PUMP 2.5HP 230/460V 3PH,777.35,22315109926,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DMMG-42L,CENT PUMP 2.5HP 230V 1PH ,804.17,22315147447,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DPC,UTILITY PUMP 1/2HP 115V ,286.76,22315109971,39,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DS2HF-192PL,CENT PUMP 1.5HP HI HEAD ,463.2,22315110021,70,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DS2HG-102L,CENT PUMP 0020 HI HD SP ,588.78,22315110045,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DS3HF-01,CENT PUMP 1.5HP 1PH SPRIN,452.88,22315168053,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,DS3HG-01,CENT PUMP 2HP 1PH SPRINKL,603.31,22315168077,78,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC333120M,EFFLUENT PUMP 1/3HP 115V 1PH EC333,308.89,22315373440,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC333120T,EFFLUENT PUMP 1/3HP 115V 1PH AUTO,353.13,22315373457,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC440120TB,PMP EFF 4/10HP 115V 20' WITH FLOAT,328.17,22315171947,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC650120M-01,EFFLUENT PUMP .5HP 115V 1PH CONT DUTY,480.38,22315373488,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC7100220M-01,EFFLUENT PUMP 1HP 230V 1PH CONT DUTY,709.49,22315373501,60,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC7100220T-01,EFFLUENT PUMP 1HP 230V 1PH CONT DUTY,737.64,22315373518,63,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC750120M-01,EFFLUENT PUMP 1/2HP 115V 1PH CONT DUTY,615.37,22315373525,58,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC750120T-01,EFFLUENT PUMP 1/2HP 115V 1PH CONT DUTY,642.73,22315373532,60,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EC9200220M-01,EFFLUENT PUMP 2HP 230V 1PH CONT DUTY,993.45,22315373549,99,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EDPH-29R-01,PMP CENT GAS DRIVEN ,634.27,22315110144,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,EH750120MB-01,FFLUENT PMP .5HP 115V CONT DUTY,629.3,22315373563,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,FNC-L,JET PMP 1/2HP S.W. 115/230V,287.18,22315157262,42,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,FT0013-63,13-63 FLOAT PC/PM ,1.49,22315324398,0.13,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,H05685,IMP B6JPBMS 11 7/16 SIL BRZ,"1,354.00",,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HMSE-1FL,JET PUMP 1HP HORIZ MULTI-,653.99,22315149069,80,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HMSF-1FL,JET PUMP 1.5HP HORIZ UL ,777.86,22315149052,84,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HND-L,JET PUMP 3/4HP 115/230V ,437.59,22315160422,63,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HNE-L,JET PUMP 1HP 115/230V SW ,485.86,22315160415,68,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP10D-02,BOOSTER PUMP 3/4HP 10GPM ,599.54,22315165434,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP10E-02,BOOSTER PUMP 1HP 10GPM 1P,626.53,22315165458,50,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP20E-02,BOOSTER PUMP 1HP 20GPM 1P,597.98,22315139275,47,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP20F-02,BOOSTER PUMP 1.5HP 20GPM ,678.74,22315139299,54,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP20F3-02,BOOSTER PUMP 1.5HP 20GPM ,657.77,22315139305,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP20H3-02,BOOSTER PUMP 3HP 20GPM 3PH ODP CI,"1,095.62",22315306424,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP7C-02,BOOSTER PMP 1/2HP 7GPM 1 ,557.46,22315139213,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HP7E-02,BOOSTER PUMP 1HP 7GPM 1PH,664.05,22315139251,52,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,HPS20F-01,BOOSTER PUMP 1.5HP 1PH SS,867.18,22315165717,50,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,J218-1000AC,MTR PKG 2HP 575V 3PH TEFC,399.02,7.88E+11,39,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,J218-1001AC,MTR PKG 2.5HP 575V 3PH TEFC,531.44,7.88E+11,40,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,J218-573AC,MTR PKG 1/2HP 115/230V ,145.3,7.88E+11,N/A,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,J218-574AC,MTR PKG J218-574A ,106.64,7.88E+11,21,22.5,9,11.5,E,Pentair
wholegood,Pumps,J218-575AC,MTR PKG J218-575A ,195.74,7.88E+11,26,22.5,11.5,9,E,Pentair
wholegood,Pumps,J218-816AC,MTR PKG J218-816A ,156.14,7.88E+11,23,22.5,9,11.5,E,Pentair
wholegood,Pumps,J218-817AC,MTR PKG J218-817A ,235.71,7.88E+11,25,22.5,9,11.5,E,Pentair
wholegood,Pumps,J218-864AC,MTR 1.5HP 50HZ 1.10SF ,125.01,7.88E+11,30,22.5,9,11.5,E,Pentair
wholegood,Pumps,J218-906D,MTR 0015 200/400 3PH 60 P,509.67,7.88E+11,1,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,J218-996AC,MTR PKG 1/2HP 575V 3PH TEFC,249.07,7.88E+11,28,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,JBHB-61S,CENT PMP 1/3HP 115/230V ,328.15,22315144248,32,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHC-61S,CENT PMP 1/2HP 115/230V ,345.15,22315144255,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHD-62S,CENT PMP 3/4HP 115/230V ,355,22315144293,34,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHE3-63S,CENT PMP 1HP 3PH HI HD ,409.46,22315144354,35,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHE-63S,CENT PMP 1HP 115/230V ,383.32,22315144330,38,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHF3-51SMS2,CENT PMP 1.5HP 3PH W/VIT ,477.7,22315166868,38,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHF-51S,CENT PMP 1.5HP 115/230V ,419.62,22315144378,42,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHG3-52S,CENT PMP 2HP 3PH HI HD ,556.1,22315144439,46,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBHHG3-53S,CENT PMP 2.5HP 3PH HI HD ,631.6,22315144477,48,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBMB-56S,CENT PUMP 1/3 HP 115/230 V 1 PH,304.33,22315144491,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBMC-56S,CENT PMP 1/2HP 115/230V ,317.98,22315144507,30,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBME3-58S,CENT PMP 1HP 3PH ,417.85,22315144583,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBMF3-40S,CENT PMP 1.5HP 3PH MEDHD ,433.41,22315144613,42,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBMG-41S,CENT PMP 2HP 115/230V 1P ,496.57,22315144637,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JBMMG-59S,CENT PMP 2.5HP 1PH MEDHD ,572.08,22315144668,68,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JH2C-61H,CENT PMP 0005 0000200 1 ,268.61,22315111653,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JH2G3-52H,CENT PMP 0020 200/400 3 ,508.19,22315111714,45,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHB-61HL,CENT PMP 0003 115/230V ,269.35,22315111028,31,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHC3-61H,CENT PUMP .5HP 230/460 3PH,293.92,22315111172,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHC-61HL,CENT PMP 0005 115/230 UL ,284.58,22315111066,28,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHD3-62H,CENT PMP 0007 208-230/46 ,333.22,22315111271,31,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHD-62HL,CENT PMP 0007 115/230 UL ,309.99,22315111189,32,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHD-62HLMS1,JHD-61HL W/VERT DISCHARGE,300.56,22315373976,34,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHE3-63H,CENT PMP 1HP 208-230/460 ,365.9,22315111356,34,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHE3T-63H,PUMP CENT 1HP 230/460 TEFC,351.03,22315111363,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHE-63HL,CENT PMP 0010 115/230 UL ,339.75,22315111301,33,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHET-63H,CENT PUMP 115/230 1 PH TEFC,365.06,22315111318,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHF3-51H,CENT PMP 0015 220/440 3 ,402.92,22315111431,34,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHF3T-51H,CENT PMP 1.5HP 230/460V TEFC,472.95,22315111455,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHF-51HL,CENT PMP 0015 115/230 UL ,374.61,22315111370,38,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHFT-51H,CENT PMP 1.5HP 115/230 TEFC,452.27,22315111387,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHG3-52H,CENT PMP 0020 230/460 3 ,511.09,22315111530,42,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHG-52HL,CENT PMP 0020 UL HI 115/230V,466.08,22315111462,47,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHHG3-53H,CENT PMP 0025 230/460 3 ,587.32,22315111615,42,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JHHG-53HL,CENT PMP 0025 UL HI 115/230V,540.86,22315111561,48,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JMB-56L,CENT PMP 0003 115/230 UL ,262.81,22315111721,28,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JMC-56L,CENT PUMP .5HP 115/230UL ,296.93,22315111745,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,JMD-57L,CENTRIFUGAL PUMP 3/4 HP 115/230 VOLT,307.52,7.88E+11,15,N/A,N/A,N/A,E,Pentair
wholegood,Pumps,LA01N,PUMP UNIV BSTR 3/4HP ,222.38,8.07E+11,32,16,9.25,10,R,Pentair
wholegood,Pumps,LA10NS,MTR PKG MAGNATEK 3/4HP #B668,131.33,7.88E+11,32,22.5,9.25,11.5,R,Pentair
wholegood,Pumps,LA-MS05,PMP BSTR 5 STAGE 115/230V 60HZ,233.81,7.88E+11,27,20,10,13,E,Pentair
wholegood,Pumps,M06646,RING BALANCE ,306.15,,N/A,N/A,N/A,N/A,,Pentair
wholegood,Pumps,M08364US,MTR 5HP 3600/60/3 TEFC 184JM,498.37,,N/A,N/A,N/A,N/A,,Pentair
wholegood,Pumps,M10604BD,MTR 20 HP 1800/60/3 256JM TEFC,"1,372.69",,N/A,N/A,N/A,N/A,,Pentair
wholegood,Pumps,MPE6C-204L,PMP DYNA-PRO E 1/2HP 115 230V W/EASY OFF LID,374.1,7.88E+11,37,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPE6D-205L,PMP DYNA-PRO E 3/4HP 115 230V W/EASY OFF LID,404.73,7.88E+11,41,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPE6E-206L,PMP DYNA-PRO E 1HP 115/ 230 V W/EASY OFF LID,430.91,7.88E+11,41,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPE6F-207L,PMP DYNA-PRO E 1 1/2HP 230 V W/EASY OFF LID,460.27,7.88E+11,43,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPE6G-208L,PMP DYNA-PRO E 2HP 230V W/ EASY OFF LID,566.25,7.88E+11,51,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPE6YG-208L,PMP DYNA-PRO E 2HP 2SP 230V W/EASY OFF LID,479.54,7.88E+11,50,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEA6D-204L,PMP DYNA-PRO E 3/4HP 115 230V W/EASY OFF LID,374.1,7.88E+11,38.5,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEA6E-205L,PMP DYNA-PRO 1HP 115/230 V W/EASY OFF LID,404.73,7.88E+11,41,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEA6F-206L,PMP DYNA-PRO E 1 1/2HP 115/230V W/EASY OFF LID,430.91,7.88E+11,44,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEA6G-207L,PMP DYNA-PRO E 2HP 230V W/EASY OFF LID,460.27,7.88E+11,41,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEAA6G-208L,PMP DYNA-PRO E 2 1/2HP 230V W/EASY OFF LID,566.25,7.88E+11,50,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPEAA6YG-208L,PMP DYNA-PRO E 2 1/2HP 2SP 230V W/EASY OFF LID,587.26,7.88E+11,57,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPRA6B-202L,PMP DYNAWAVE 1750 RPM ,335.78,7.88E+11,31.8,13,27,15.5,E,Pentair
wholegood,Pumps,MPRA6D-204L,PMP DYNA-PRO 3/4HP 115/ 230V W/EASY OFF LID,323.66,7.88E+11,35.7,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPRA6E-205L,PMP DYNA-PRO 1HP 115/230 V W/EASY OFF LID,376.01,7.88E+11,39.1,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPRA6F-206L,PMP DYNA-PRO 1 1/2HP 115 230 V W/EASY OFF LID,398.98,7.88E+11,43.4,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPRA6G-207L,PMP DYNA-PRO 2HP 230V W/ EASY OFF LID,446.87,7.88E+11,44,29.75,13,15.5,E,Pentair
wholegood,Pumps,MPRA6YF-206L,PMP DYNA-PRO 1 1/2HP 2SP 230V W/EASY OFF LID,430.38,7.88E+11,45,29.75,13,15.5,E,Pentair
wholegood,Pumps,MSE-7,JET PUMP 1HP VERT MULTI ,556.65,22315114104,N/A,N/A,N/A,N/A,A,Pentair
wholegood,Pumps,P6E6C-204L,PMP MAX-E-PRO .5HP EE 115/230V 60H,404.71,22315307759,38.58,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6D-205L,PMP MAX-E-PRO .75HP EE 115/230V 60,433.17,22315307766,46,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6E-206L,PMP MAX-E-PRO 1HP EE 115/230V 60,464.16,22315307773,49,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6F-207L,PMP MAX-E-PRO 1.5HP EE 230V 60HZ,498.31,22315307780,54,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6G-208L,PMP MAX-E-PRO 2HP EE 230V 60HZ,592.52,22315307797,57,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6H-209L,PMP MAX-E-PRO 3HP EE 230V 60HZ,718.36,22315307803,61,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6H36-209,PMP MAXEPRO 3HP 575V 3PH ,718.06,7.88E+11,52,30.5,13.25,17,E,Pentair
wholegood,Pumps,P6E6VS4H-209L,PMP INTELLIPRO VARIABLE SPEED,904.2,7.88E+11,49,30,14,17,E,Pentair
