manufacturer,part_number,title,category,type,uom,minimum_order_amount,status,upc,weight,height,length,width,available,discontinued
Zodiac,R0466400,"Jandy Pro Series Transformer, 120 VAC/24VAC 60 Hz Power Center R*Kit ",AUTOMATION,parts,1,1,Active,52337023870,2.4,2.6,6.7,4,TRUE,FALSE
Zodiac,6610+,"Jandy Pro Series Terminal Bar Connector, 10 Pin Green, AquaLink RS ",AUTOMATION,parts,KIT,1,Active,52337054973,0.01,1.3,3,1,TRUE,FALSE
Zodiac,R0550800,"Jandy Pro Series SubAssembly With Black Buttons And LCD, OneTouch ",AUTOMATION,parts,1,1,Active,52337024525,0.2,2.5,6.2,6,TRUE,FALSE
Zodiac,SOLASSEM,Jandy Pro Series Solenoid Kit (for Levolor Gray valve before Jan. 2010) ,AUTOMATION,parts,KIT,1,Active,52337027007,2,7,8.4,7,TRUE,FALSE
Zodiac,1-030,"Jandy Pro Series Solenoid Bracket , G7500/G1000 ",AUTOMATION,parts,1,1,Active,738919004801,0.3,2.5,3,4,TRUE,FALSE
Zodiac,S3040A18,"Jandy Pro Series Slip Style 3 Contact-18"" Sensor 50', Stand-Pipe Install ",AUTOMATION,parts,1,1,Active,52337026314,3.2,4,21,4,TRUE,FALSE
Zodiac,S3040G18,"Jandy Pro Series Slip Style 3 Contact-18"" Sensor 200', Stand-Pipe Install ",AUTOMATION,parts,1,1,Active,52337026406,10.2,4.4,33.3,5,TRUE,FALSE
Zodiac,S3040C18,"Jandy Pro Series Slip Style 3 Contact-18"" Sensor 100', Stand-Pipe Install ",AUTOMATION,parts,1,1,Active,52337026345,5,3.9,21.4,4,TRUE,FALSE
Zodiac,S2040A,"Jandy Pro Series Slip Style 2 Contact Sensor With Sensor 50', Stand-Pipe Install ",AUTOMATION,parts,1,1,Active,52337025980,2.09,4,21,4,TRUE,FALSE
Zodiac,S2040G,"Jandy Pro Series Slip Style 2 Contact Sensor With 200', Stand Pipe Install ",AUTOMATION,parts,1,1,Active,52337026017,8.2,4.4,33.3,4,TRUE,FALSE
Zodiac,S2040C,"Jandy Pro Series Slip Style 2 Contact Sensor With 100', Stand Pipe Install ",AUTOMATION,parts,1,1,Active,52337025997,4.44,4,21,4,TRUE,FALSE
Zodiac,6847,"Jandy Pro Series Screw Kit, PCB Mount AquaLink RS ",AUTOMATION,parts,KIT,1,Active,52337002707,0.1,5.5,1,7.5,TRUE,FALSE
Zodiac,6918,"Jandy Pro Series Screw Kit, Bezel/Relay Mount AquaLink RS ",AUTOMATION,parts,KIT,1,Active,52337002745,0.07,5,0.25,4.5,TRUE,FALSE
Zodiac,R0497600,Jandy Pro Series RS485 Interface Assembly ,AUTOMATION,parts,1,1,Active,52337037143,0.8,4.9,7.4,6,TRUE,FALSE
Zodiac,6585,"Jandy Pro Series Repair Kit, Surge Protection PCB, Low Voltage Control Panel Auxiliary Power Center ",AUTOMATION,parts,1,1,Active,52337002370,0.5,0,0,5,TRUE,FALSE
Zodiac,R0560200,"Jandy Pro Series Power Supply Charger,Wire ",AUTOMATION,parts,1,1,Active,52337025423,0.5,2.7,6.4,6,TRUE,FALSE
Zodiac,R0467600,"Jandy Pro Series Power Interface, Next Gen Aquapure/PureLink Large Backboard ",AUTOMATION,parts,1,1,Active,52337024198,0.9,7,7,7,TRUE,FALSE
Zodiac,R0441900,Jandy Pro Series PDA J-Box Assembly Replacement Kit 3/PK ,AUTOMATION,parts,KIT,1,Active,52337021371,1.8,4.1,10,8,TRUE,FALSE
Zodiac,R0586101,"Jandy Pro Series PCBA, Power PDA-P8 Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066280,0.01,2.7,7.3,5,TRUE,FALSE
Zodiac,R0586100,"Jandy Pro Series PCBA, Power Center, PDA-P4, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066273,0.01,2.7,7.3,5,TRUE,FALSE
Zodiac,R0586104,"Jandy Pro Series PCBA, Power center PDA-PS8 Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066310,0.4,2.7,7.3,5,TRUE,FALSE
Zodiac,R0586103,"Jandy Pro Series PCBA, Power Center PDA-PS6 Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066303,0.2,2.7,7.3,5,TRUE,FALSE
Zodiac,R0586102,"Jandy Pro Series PCBA, Power Center PDA_PS4 Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066297,0.01,2.7,7.3,5,TRUE,FALSE
Zodiac,3652,"Jandy Pro Series PCB, JI Relay Module Assembly ",AUTOMATION,parts,KIT,1,Active,52337001687,0.64,0,0,6,TRUE,FALSE
Zodiac,7200,"Jandy Pro Series PCB, AquaSwitch Pool Control ",AUTOMATION,parts,1,1,Active,52337058124,0.4,2.5,6,6.5,TRUE,FALSE
Zodiac,LEV220BDW/TRANS,"Jandy Pro Series PCB With Transformer, Lev-240V ",AUTOMATION,parts,1,1,Active,52337007214,2,3,13.5,5,TRUE,FALSE
Zodiac,K2000220BDT,"Jandy Pro Series PCB With Transformer, K-2000  240V ",AUTOMATION,parts,1,1,Active,52337005487,2.4,3.7,13.4,6,TRUE,FALSE
Zodiac,R0441700,"Jandy Pro Series PCB With Toggle Switch JVA, Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021357,0.3,3,6.8,5,TRUE,FALSE
Zodiac,R0550700,"Jandy Pro Series PCB Sub-Assembly With White Buttons and LCD, One Touch ",AUTOMATION,parts,1,1,Active,52337024518,0.3,2.6,6.2,6,TRUE,FALSE
Zodiac,LX2BOARD,"Jandy Pro Series PCB Only, LX2 ",AUTOMATION,parts,1,1,Active,52337010313,0.3,0.9,7.1,7,TRUE,FALSE
Zodiac,R0550100,"Jandy Pro Series OneTouch FacePlate Only, White ",AUTOMATION,parts,1,1,Active,52337024457,0.2,1.3,7.4,7,TRUE,FALSE
Zodiac,7952,"Jandy Pro Series Mount Kit, RS OneTouch ",AUTOMATION,parts,1,1,Active,52337003384,0.01,7,6,0.25,TRUE,FALSE
Zodiac,6567,"Jandy Pro Series Mount Brackets, Power Center AquaLink RS ",AUTOMATION,parts,KIT,1,Active,52337002332,0.7,0,0,5,TRUE,FALSE
Zodiac,R0408500,"Jandy Pro Series Motor, JVA, Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021012,1,3,7,5,TRUE,FALSE
Zodiac,R0408700,"Jandy Pro Series Mid Plate, Shaft And Spring JVA Replacement Kit ",AUTOMATION,parts,1,1,Active,52337021036,0.5,3,6.8,5,TRUE,FALSE
Zodiac,LEVBRD,Jandy Pro Series Levolor PCB With Time-out System ,AUTOMATION,parts,1,1,Active,52337007337,1.1,4.5,9.9,7,TRUE,FALSE
Zodiac,6803,Jandy Pro Series LCD With Ribbon Cable Aqualink RS ,AUTOMATION,parts,KIT,1,Active,52337002691,0.1,0.4,8.9,4.9,TRUE,FALSE
Zodiac,6576,"Jandy Pro Series Keypad, RS Power Center Rubber Buttom (Gray) ",AUTOMATION,parts,1,1,Active,52337002349,0.01,2,0.25,7,TRUE,FALSE
Zodiac,6546,"Jandy Pro Series Keypad, Aqualink RS Controller ",AUTOMATION,parts,1,1,Active,52337002325,0.01,3,0.25,7,TRUE,FALSE
Zodiac,4433,Jandy Pro Series JVA Toggle Switch Comp ,AUTOMATION,parts,1,1,Active,52337001984,3.1,5.3,8.1,6.7,TRUE,FALSE
Zodiac,3934,Jandy Pro Series JVA Center Plate With Pins ,AUTOMATION,parts,1,1,Active,52337001724,0.2,5.5,2,7.5,TRUE,FALSE
Zodiac,5089,Jandy Pro Series JI Water Temp Sensor Kit ,AUTOMATION,parts,KIT,1,Active,52337002172,0.5,0,0,5,TRUE,FALSE
Zodiac,5098,Jandy Pro Series JI Relay Splitter Kit ,AUTOMATION,parts,KIT,1,Active,52337002189,0.01,5,0.5,8,TRUE,FALSE
Zodiac,4757,Jandy Pro Series JI Relay Module 3 Hp Kit ,AUTOMATION,parts,KIT,1,Active,52337002103,1.22,6,5.5,5,TRUE,FALSE
Zodiac,R0466700,"Jandy Pro Series Jandy Pro Series 50-PIN Main PCB R-Kit for firmware RS: N+ & PDA 6.0+ Primary Power Center, Does not include CPU, bezel or keypad ",AUTOMATION,parts,1,1,Active,52337023894,9.6,2.7,14.1,6,TRUE,FALSE
Zodiac,R0498100,"Jandy Pro Series J Box Transceiver, Wireless ",AUTOMATION,parts,1,1,Active,52337037198,1.9,4.1,10,8,TRUE,FALSE
Zodiac,7350,Jandy Pro Series Indorr Control Panel RS2/10 Dual Equipment ,AUTOMATION,parts,1,1,Active,52337051002,0.7,0,0,8,TRUE,FALSE
Zodiac,R0551000,"Jandy Pro Series Housing, Surface Mount, White OneTouch ",AUTOMATION,parts,1,1,Active,52337024549,0.1,2.7,6.1,7,TRUE,FALSE
Zodiac,R0467800,"Jandy Pro Series Hardware, Purelink Front User Interface Style ",AUTOMATION,parts,1,1,Active,52337024211,0.3,2.5,6.8,5,TRUE,FALSE
Zodiac,S2044A,Jandy Pro Series Half Moon Style 2 Contact With 50' (skimmer install) ,AUTOMATION,parts,1,1,Active,52337026123,2.04,4.3,21,4,TRUE,FALSE
Zodiac,S2044G,Jandy Pro Series Half Moon Style 2 Contact With 200' (skimmer install) ,AUTOMATION,parts,1,1,Active,52337026161,7.13,4,33,4,TRUE,FALSE
Zodiac,S2044C,Jandy Pro Series Half Moon Style 2 Contact With 100' (skimmer install) ,AUTOMATION,parts,1,1,Active,52337026130,3.6,4,21,4,TRUE,FALSE
Zodiac,R0411600,"Jandy Pro Series Gear And Bottom Housing, JVA Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021104,1,3,6.9,5,TRUE,FALSE
Zodiac,R0409600,"Jandy Pro Series Gasket And Screw, JVA Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021043,0.3,3,6.9,5,TRUE,FALSE
Zodiac,R0466900,"Jandy Pro Series Faceplate, Power Center 6613, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337024112,2,0.9,15.7,14,TRUE,FALSE
Zodiac,R0562000,"Jandy Pro Series Faceplate, Dead Panel Sub Panel,  Replacement Kit. 09/09 Models Or Later ",AUTOMATION,parts,KIT,1,Active,52337051958,6.3,1.5,19.8,14,TRUE,FALSE
Zodiac,R0401300,"Jandy Pro Series EZ Wireless R-kit, PCB & JVA ",AUTOMATION,parts,1,1,Active,52337065290,0.01,2.4,6.1,6,TRUE,FALSE
Zodiac,S2046A,"Jandy Pro Series Dual Style Sensor With 50' ,skimmer or stand pipe install ",AUTOMATION,parts,1,1,Active,52337026208,1.3,4,21,4,TRUE,FALSE
Zodiac,S2046G,"Jandy Pro Series Dual Style Sensor With 200' ,skimmer or stand pipe install ",AUTOMATION,parts,1,1,Active,52337026239,7.41,4,33.3,4,TRUE,FALSE
Zodiac,S2046C,"Jandy Pro Series Dual Style Sensor With 100' ,skimmer or stand pipe install ",AUTOMATION,parts,1,1,Active,52337026215,4.4,4.3,21.4,4,TRUE,FALSE
Zodiac,R0561800,"Jandy Pro Series Door, Sub Panel 6614-LD/6614AP 08/09 Models Or Later Replacement Kit ",AUTOMATION,parts,1,1,Active,52337051934,0,1.5,19.75,14,TRUE,FALSE
Zodiac,DIAPH,Jandy Pro Series Diaphragm ( For Levelor Gray Valve Before Jan. 2010) ,AUTOMATION,parts,1,1,Active,52337004589,0.01,0.8,2.5,3,TRUE,FALSE
Zodiac,6781+,"Jandy Pro Series Decal, RS Auxiliary Set ",AUTOMATION,parts,KIT,1,Active,52337054980,0.01,0.3,7.8,6,TRUE,FALSE
Zodiac,R0447500,"Jandy Pro Series DC Harness Extension Purelink, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337022064,0.3,2.6,6.8,5,TRUE,FALSE
Zodiac,R0466805,"Jandy Pro Series CPU PCBA, RS6 Pool/Spa Only CPU Software PBC Rev P ",AUTOMATION,parts,1,1,Active,52337023948,0.2,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466806,"Jandy Pro Series CPU PCBA, RS4 Pool/Spa Only Power Center Replacement Kit Rev. P ",AUTOMATION,parts,1,1,Active,52337023955,1,2.5,13.5,6,TRUE,FALSE
Zodiac,R0466803,"Jandy Pro Series CPU PCBA, RS4 Pool/Spa Combo Replacement Kit Rev.P ",AUTOMATION,parts,1,1,Active,52337023924,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466817,"Jandy Pro Series CPU PCBA, RS32 Pool/Spa Only Power Center Replacement Kit Rev P ",AUTOMATION,parts,1,1,Active,52337024068,0.3,2.7,7.4,5,TRUE,FALSE
Zodiac,R0466813,"Jandy Pro Series CPU PCBA, RS32 Pool/Spa Combo Power Center Replacement Kit Rev. P ",AUTOMATION,parts,1,1,Active,52337024020,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466816,"Jandy Pro Series CPU PCBA, RS24 Pool/Spa Only Power Center Replacement Kit. Rev P ",AUTOMATION,parts,1,1,Active,52337024051,1,2.5,13.5,6,TRUE,FALSE
Zodiac,R0466812,"Jandy Pro Series CPU PCBA, RS24 Pool/Spa Combo Power Center Replacement Kit Rev P ",AUTOMATION,parts,1,1,Active,52337024013,0.01,2.6,7.2,5,TRUE,FALSE
Zodiac,R0466815,"Jandy Pro Series CPU PCBA, RS16 P/S PowerCenter Replacement Kit ",AUTOMATION,parts,1,1,Active,52337024044,0.4,2.8,7.3,5,TRUE,FALSE
Zodiac,R0466811,"Jandy Pro Series CPU PCBA, RS16 P&S PowerCenter Replacement Kit ",AUTOMATION,parts,1,1,Active,52337024006,0.2,2.8,7.3,5,TRUE,FALSE
Zodiac,R0466814,"Jandy Pro Series CPU PCBA, RS12 P/S PowerCenter Replacement Kit ",AUTOMATION,parts,1,1,Active,52337024037,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466810,"Jandy Pro Series CPU PCBA, RS12 P&S PowerCenter Replacement Kit ",AUTOMATION,parts,1,1,Active,52337023993,0.01,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466807,"Jandy Pro Series CPU PCBA, RS 2/6 Dual Equipment Rev P ",AUTOMATION,parts,1,1,Active,52337023962,0.2,2.7,7.4,5,TRUE,FALSE
Zodiac,R0466821,"Jandy Pro Series CPU PCBA, RS 2/30 Power Center Replacement Kit Dual Equipment Rev P ",AUTOMATION,parts,1,1,Active,52337024105,1,2.5,13.5,6,TRUE,FALSE
Zodiac,R0466820,"Jandy Pro Series CPU PCBA, RS 2/22 Power Center Dual Equipment Replacement Kit Rev P ",AUTOMATION,parts,1,1,Active,52337024099,0.7,5.8,7.3,9,TRUE,FALSE
Zodiac,R0466819,"Jandy Pro Series CPU PCBA, RS 2/14 ",AUTOMATION,parts,1,1,Active,52337024082,0.4,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466818,"Jandy Pro Series CPU PCBA, RS 2/10 ",AUTOMATION,parts,1,1,Active,52337024075,0.2,2.7,7.3,5,TRUE,FALSE
Zodiac,LEV220CONTROL,"Jandy Pro Series Controller Only, Lev-240V ",AUTOMATION,parts,1,1,Active,52337007290,3.6,4,13.3,6,TRUE,FALSE
Zodiac,R0614400,"Jandy Pro Series Controller Housing w/ decals , for all configurations ",AUTOMATION,parts,1,1,Active,52337068307,1.5,2.5,14.5,6,TRUE,FALSE
Zodiac,R0497400,"Jandy Pro Series Control Panel Conplete, Wired Flush Mount ",AUTOMATION,parts,1,1,Active,52337037129,1.8,5.5,9.6,7,TRUE,FALSE
Zodiac,R0497900,Jandy Pro Series Control Panel Complete Wireless ,AUTOMATION,parts,1,1,Active,52337037174,2.2,5.5,9.5,9,TRUE,FALSE
Zodiac,R0522700,Jandy Pro Series Control Panel Complete Wired Surface Mount Touch Indoor Control Panel ,AUTOMATION,parts,1,1,Active,52337053259,1.8,4.5,10,8,TRUE,FALSE
Zodiac,2711+,Jandy Pro Series Connector 3 Pin 2440 & 2444 Models ,AUTOMATION,parts,KIT,1,Active,52337055789,0.01,0.6,1.3,1,TRUE,FALSE
Zodiac,R0498000,Jandy Pro Series Charging Base Complete Wireless ,AUTOMATION,parts,1,1,Active,52337037181,1.7,5.5,10.2,9,TRUE,FALSE
Zodiac,R0408600,"Jandy Pro Series Cam And Micro Switch JVA, Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021029,0.2,3,7,5,TRUE,FALSE
Zodiac,R0468300,"Jandy Pro Series Bezel, Primary Power Center P/S Combo ",AUTOMATION,parts,1,1,Active,52337024235,0.5,2.7,15,7,TRUE,FALSE
Zodiac,R0468400,"Jandy Pro Series Bezel, Primary Power Center 2/6 ",AUTOMATION,parts,1,1,Active,52337024242,0.6,2.6,14.9,7,TRUE,FALSE
Zodiac,R0467700,Jandy Pro Series Bezel Plates Purelink Replace Front User Interface Style With Knock-Out ,AUTOMATION,parts,1,1,Active,52337024204,1.3,4.3,16,5,TRUE,FALSE
Zodiac,R0586505,"Jandy Pro Series Bezel Assy. PC PDA-PS8, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066365,1.1,2.7,14.9,7,TRUE,FALSE
Zodiac,R0586504,"Jandy Pro Series Bezel Assy. PC PDA-PS6, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066358,1.1,2.6,15,7,TRUE,FALSE
Zodiac,R0586503,"Jandy Pro Series Bezel Assy. PC PDA-PS4, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066341,1.1,2.6,15.4,7,TRUE,FALSE
Zodiac,R0586502,"Jandy Pro Series Bezel Assy. PC PDA-P8, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066334,1.3,2.4,15.2,7,TRUE,FALSE
Zodiac,R0586501,"Jandy Pro Series Bezel Assy. PC PDA-P4, Replacement Kit ",AUTOMATION,parts,1,1,Active,52337066327,1.3,2.7,15,7,TRUE,FALSE
Zodiac,R0560000,"Jandy Pro Series Battery Pack, Wireless Aqualink RS ",AUTOMATION,parts,1,1,Active,52337025409,0.5,1.4,7.2,6,TRUE,FALSE
Zodiac,R0443400,"Jandy Pro Series Battery Door, PDA Handheld Replacement Kit ",AUTOMATION,parts,1,1,Active,52337021494,0.1,0.4,6,3,TRUE,FALSE
Zodiac,R0578200,"Jandy Pro Series Battery Door, Blue, PDA HandHeld Replacement Kit ",AUTOMATION,parts,1,1,Active,52337063029,0.5,1,6,8,TRUE,FALSE
Zodiac,R0468507,Jandy Pro Series AquaLink upgrade Kit RS2/6 Dual Equipment Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024310,1.1,7,15,7,TRUE,FALSE
Zodiac,R0466801,Jandy Pro Series Aqualink RS8 Pool/Spa Combination CPU (Software) PCB Rev P ,AUTOMATION,parts,1,1,Active,52337023900,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466804,Jandy Pro Series Aqualink RS8 Pool Only/Spa Only CPU (Software) PCB Rev P ,AUTOMATION,parts,1,1,Active,52337023931,0.3,2.7,7.3,5,TRUE,FALSE
Zodiac,R0466802,Jandy Pro Series Aqualink RS6 Pool/Spa Combination CPU (Software) PCB Rev P ,AUTOMATION,parts,1,1,Active,52337023917,0.3,2.8,7.4,5,TRUE,FALSE
Zodiac,7402,"Jandy Pro Series Aqualink RS Wall Plate All Button, Ray Vac ",AUTOMATION,parts,KIT,1,Active,52337003025,0.51,0,0,6,TRUE,FALSE
Zodiac,R0468504,Jandy Pro Series AquaLink RS Upgrade Lit RS8 Pool or Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024280,1.1,7,15,7,TRUE,FALSE
Zodiac,R0468501,Jandy Pro Series AquaLink RS Upgrade Kit RS8 Pool and Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024259,1.1,2.7,14.9,6,TRUE,FALSE
Zodiac,R0468505,Jandy Pro Series AquaLink RS Upgrade Kit RS6 Pool or Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024297,1.1,7,15,7,TRUE,FALSE
Zodiac,R0468502,Jandy Pro Series AquaLink RS Upgrade Kit RS6 Pool and Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024266,1.1,2.7,15.2,7,TRUE,FALSE
Zodiac,R0468506,Jandy Pro Series AquaLink RS Upgrade Kit RS4 Pool or Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024303,0.9,2.7,14.9,7,TRUE,FALSE
Zodiac,R0468503,Jandy Pro Series AquaLink RS Upgrade Kit RS4 Pool and Spa Latest Rev (PCB & CPU) ,AUTOMATION,parts,1,1,Active,52337024273,1.1,7,15,7,TRUE,FALSE
Zodiac,R0444300,"Jandy Pro Series Aqua Palm, Hand Held Replacement Kit ",AUTOMATION,parts,1,1,Active,52337021586,0.8,3.1,8.2,5,TRUE,FALSE
Zodiac,7791,"Jandy Pro Series Air/Water/Solar Temperature Sensor Kit, 125' ",AUTOMATION,parts,1,1,Active,52337003285,1.73,6,3,6,TRUE,FALSE
Zodiac,7786,"Jandy Pro Series Air/Water/Solar Temp, 50' ",AUTOMATION,parts,1,1,Active,52337003261,0.9,0,0,6,TRUE,FALSE
Zodiac,7790,"Jandy Pro Series Air/Water/Solar Temp Sendor Kit, 15' ",AUTOMATION,parts,1,1,Active,52337003278,0.4,6,3,6,TRUE,FALSE
Zodiac,A41T220,Jandy Pro Series A41-25-24-220 A41 Transformer 240V ,AUTOMATION,parts,1,1,Active,52337003834,1.27,2.8,2.3,2,TRUE,FALSE
Zodiac,A41T110,Jandy Pro Series A41-25-24-110 A41 Transformer 120V ,AUTOMATION,parts,1,1,Active,52337003827,1.27,2.8,2.3,2,TRUE,FALSE
Zodiac,R0411900,"Jandy Pro Series 75' Power Cord JVA, Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021128,2.1,2,9,11,TRUE,FALSE
Zodiac,R0406300,"Jandy Pro Series 4663, 2-Speed Relay Module Aqualink and JI Series ",AUTOMATION,parts,KIT,1,Active,52337020947,0.8,5.3,5.7,5,TRUE,FALSE
Zodiac,R0658100,"Jandy Pro Series 3HP Relay,Replacement Kit With Custom Harness 2/PK ",AUTOMATION,parts,KIT,1,Active,52337025478,0.3,1.6,3.4,3,TRUE,FALSE
Zodiac,4634,Jandy Pro Series 24 Hour Time Clock Kit JI Series ,AUTOMATION,parts,KIT,1,Active,52337001991,0.5,0,0,6,TRUE,FALSE
Zodiac,7152,Jandy Pro Series 24 Hour Time Clock Kit JI Series ,AUTOMATION,parts,KIT,1,Active,52337002929,0.5,0,0,6,TRUE,FALSE
Zodiac,R0411800,"Jandy Pro Series 20' Power Cord JVA, Replacement Kit 2444 Models ",AUTOMATION,parts,1,1,Active,52337021111,0.4,2.9,6.8,5,TRUE,FALSE
Zodiac,SOL200,"Jandy Pro Series 2"" Plastic Valve, 24V Solenoid With Flow Control ",AUTOMATION,parts,1,1,Active,52337026970,3.3,10,6,10,TRUE,FALSE
Zodiac,SOL150,"Jandy Pro Series 1.5"" Plastic Valve, 24V Solenoid With Flow Control ",AUTOMATION,parts,1,1,Active,52337026956,2,8,6,8,TRUE,FALSE
Zodiac,BRY,"Jandy Pro Series 1"" Y Strainer ",AUTOMATION,parts,1,1,Active,52337004077,1.4,1.7,3.8,3,TRUE,FALSE
Zodiac,SOL100,"Jandy Pro Series 1"" Plastic Valve, 24V Solenoid (new Black Valve) ",AUTOMATION,parts,KIT,1,Active,52337052351,2,6,8,6,TRUE,FALSE
Zodiac,SOL100B,"Jandy Pro Series 1"" Brass Coil Valve, 24V Solenoid With Flow Control ",AUTOMATION,parts,1,1,Active,52337026949,3.1,2.2,4.1,5,TRUE,FALSE
Zodiac,R0541900,"Zodiac Wheel Deflector, Hose Mounted, Blue , T5 ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,52337061827,0.2,2.5,12.6,13,TRUE,FALSE
Zodiac,W83278,"Zodiac Wheel Deflector, G2/G3/G4 ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,746823832786,0.2,1.7,9.2,12,TRUE,FALSE
Zodiac,W69647,"Zodiac Wheel Deflector, Classic/Pacer ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,746823696470,0.4,1.8,13.8,13,TRUE,FALSE
Zodiac,W46155,"Zodiac Wheel Deflector, 16"" Turquoise ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,746823461559,0.4,2.2,16.3,8,TRUE,FALSE
Zodiac,W46055,"Zodiac Wheel Deflector, 12"" Turquoise ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,746823460552,0.5,1.1,13,13,TRUE,FALSE
Zodiac,W70483,"Zodiac Wheel Deflector 12"" Purple, Wahoo ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,746823704830,0.1,1.2,0.1,3,TRUE,FALSE
Zodiac,R0538800,"Zodiac Quick Release Wheel Deflector , All Models ",AUTOMATIC POOL CLEANERS,accessory,1,1,Active,52337058940,0.01,0.3,11.3,11,TRUE,FALSE
Zodiac,W26705,Zodiac Baracuda Leaf Catcher ,AUTOMATIC POOL CLEANERS,accessory,KIT,1,Active,738919064690,2,5.8,9.5,10,TRUE,FALSE
Zodiac,WS000016,Zodiac Zodiac TR2D Suction Disc Cleaner ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,52337068246,15.41,9,41,17,TRUE,FALSE
Zodiac,MX8,Zodiac Zodiac MX8 US ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,52337053891,21.4,14.8,40.4,9,TRUE,FALSE
Zodiac,MX6,Zodiac Zodiac MX6 US ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,52337059848,18.17,14.75,40.38,9,TRUE,FALSE
Zodiac,W70482,Zodiac Wahoo Pool Cleaner ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919064881,14.9,8.9,40.5,16,TRUE,FALSE
Zodiac,5820,"Zodiac Unibridge, White ",AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919006881,4,3.5,18.4,12.5,TRUE,FALSE
Zodiac,5825,"Zodiac Unibridge, Gray ",AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919007048,4,6.3,18.4,12.3,TRUE,FALSE
Zodiac,5830,"Zodiac Unibridge, Blue ",AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919007055,4,3.5,18.4,12.2,TRUE,FALSE
Zodiac,T5,Zodiac T5 Duo ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,52337053884,17.35,3.1,7.5,7,TRUE,FALSE
Zodiac,W01698,Zodiac RANGER ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,746823016988,16.2,8.9,40.6,16,TRUE,FALSE
Zodiac,CLC500,Zodiac Cyclonic Leaf Catcher ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,52337059589,3.3,11.5,8,9,TRUE,FALSE
Zodiac,6-130-00,Polaris Vac-Sweep 65 ,AUTOMATIC POOL CLEANERS,wholegood,1,12,Active,738919000049,15,7.5,22.5,23,TRUE,FALSE
Zodiac,F6,Polaris Vac-Sweep 3900 Sport ,AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919062153,19.1,11.4,23.7,17,TRUE,FALSE
Zodiac,F3,Polaris Vac-Sweep 380 ,AUTOMATIC POOL CLEANERS,wholegood,1,8,Active,738919000056,17.1,10,22.7,20,TRUE,FALSE
Zodiac,F1,Polaris Vac-Sweep 360 ,AUTOMATIC POOL CLEANERS,wholegood,1,8,Active,738919000025,16.6,10,23.3,20,TRUE,FALSE
Zodiac,F5T,"Polaris Vac-Sweep 280, TankTrax ",AUTOMATIC POOL CLEANERS,wholegood,1,1,Active,738919013704,18.7,9.9,22.7,20,TRUE,FALSE
